#code	name	width	height	gentype	stackable	rlvl	image	type	sockettype	class
a59	Laser Focus Crystal	1	1	2	0	0	invdss	grtz		-1
ba7	Lion Helm\nAmulet	1	1	2	0	0	invamu	amul		-1
P2+	\orange;refreshed \nDrink and be \nDivine Shrine (8 Charges)	1	2	2	0	0	jbscross	thng		-1
µ09	\orange;Tran Athulua Trophy	1	1	2	0	0	apple	thng		-1
r37	\purple;Ix Rune	1	1	2	0	81	r-a-08	rune		-1
9$e	\purple;Perfect Bloodstone	1	1	2	0	18	invgsce	gemp		-1
rpl	Large Red Potion	1	1	2	1	0	invrpl	hpot		-1
tsc	Scroll of Town Portal	1	1	2	0	0	invbsc	scro		-1
z1+	+1% to Buff/Debuff/Cold Skill Duration	1	1	2	0	0	pearl3	asaa		-1
a68	Horazon's Focus	1	2	2	0	0	invbla	grtz		-1
13+	+1% Bonus to Summoned Minion Life	1	1	2	0	0	pearl4	asaa		-1
O7+	\orange;what it seems to be \nMagic is not always \nEnchanted Shrine (3 Charges)	1	2	2	0	0	jbscross	thng		-1
neg	Hellspawn Skull\nAmulet	1	1	2	0	0	invamu	amul		-1
07-	\dgrey;attack. Keep your distance!\nan instant death teleport\nThese stationary monsters guard an area with\n\n-- Witches --\n\red;Pearl of Wisdom	1	1	2	0	0	ShinieWhite	thng		-1
zka	\dgreen;Signet of Gold	1	1	2	0	0	sigil3B	poti		-1
&18	\orange;Mystic Orb	1	1	2	0	0	pearl3	asaa		-1
9wb	Wrist Spike\nAmulet	1	1	2	0	0	invamu	amul		-1
ob3	Smoked Sphere\nAmulet	1	1	2	0	0	invamu	amul		-1
&24	\orange;Mystic Orb	1	1	2	0	0	pearl1	asaa		-1
am6	Ashwood Bow\nAmulet	1	1	2	0	0	invamu	amul		-1
fng	Fang	1	1	2	0	0	invfang	body		-1
yq9	Aerial's Skull	1	1	2	0	0	skullstar	grtz		-1
u@+	\gold;I Am Rich	1	1	2	0	0	redgem	grtz		-1
B8+	\orange;be guided by fate \nThe hands of men may \nAbandoned Shrine (2 Charges)	1	2	2	0	0	jbscross	thng		-1
R9+	\orange;refocused renews\nThe powers of mana\nStone Shrine (1 Charge)	1	2	2	0	0	jbscross	thng		-1
O4+	\orange;what it seems to be \nMagic is not always \nEnchanted Shrine (6 Charges)	1	2	2	0	0	jbscross	thng		-1
gfv	\purple;Flawed Amethyst	1	1	2	0	5	invgsvb	gema		-1
cqv	Bolt Quiver	1	3	2	1	0	invcqv	xboq	2	-1
&54	\orange;Mystic Orb	1	1	2	0	0	pearl1	asaa		-1
Q7+	\orange;through destruction\nNew strength is forged\nHidden Shrine (3 Charges)	1	2	2	0	0	jbscross	thng		-1
glr	\purple;Flawless Ruby	1	1	2	0	15	invgsrd	gemr		-1
D0+	\orange;at the cost of self \nKnowledge and wisdom \nEerie Shrine (10 Charges)	1	2	2	0	0	jbscross	thng		-1
&a2	\orange;Mystic Orb	1	1	2	0	0	pearl3	asaa		-1
S2+	\orange;the power of steel\nTime cannot diminish\nReligious Shrine (8 Charges)	1	2	2	0	0	jbscross	thng		-1
abu	Do Not Use Ethereal Items Idiot	1	1	2	0	0	invvip	thng		-1
6oµ	Cube Reagent\n\orange;Oil of Luck	1	1	2	0	0	zelixir6	thng		-1
D8+	\orange;at the cost of self \nKnowledge and wisdom \nEerie Shrine (2 Charges)	1	2	2	0	0	jbscross	thng		-1
B9+	\orange;be guided by fate \nThe hands of men may \nAbandoned Shrine (1 Charge)	1	2	2	0	0	jbscross	thng		-1
ba4	Assault Helmet\nAmulet	1	1	2	0	0	invamu	amul		-1
obe	Vortex Orb\nAmulet	1	1	2	0	0	invamu	amul		-1
r39	\purple;Nas Rune	1	1	2	0	87	r-a-10	rune		-1
O6+	\orange;what it seems to be \nMagic is not always \nEnchanted Shrine (4 Charges)	1	2	2	0	0	jbscross	thng		-1
r52	\grey;Great Rune\n\purple;Ghal Rune	1	1	2	0	100	r-d-05	rune		-1
t@t	Demonsbane	1	1	2	0	0	invhscr2	grtz		-1
ey5	\red;Elixir of Strength	1	1	2	0	0	invxyz	hpot		-1
ass	Right Click to learn skill of your choice\nBook of Skill	2	2	2	0	0	invsbk	ques		-1
µ06	\orange;Duncraig Trophy	1	1	2	0	0	apple	thng		-1
yqx	Spirit Trance Herb	1	1	2	0	0	invhrb	grtz		-1
dr8	Hunter's Guise\nAmulet	1	1	2	0	0	invamu	amul		-1
R1+	\orange;refocused renews\nThe powers of mana\nStone Shrine (9 Charges)	1	2	2	0	0	jbscross	thng		-1
ba8	Rage Mask\nAmulet	1	1	2	0	0	invamu	amul		-1
&70	\orange;Mystic Orb\nThe Endless Light	1	1	2	0	0	pearl3	asaa		-1
I9+	\orange;at the cost of wisdom \nEnergy comes \nOrnate Shrine (1 Charge)	1	2	2	0	0	jbscross	thng		-1
hp5	Super Healing Potion	1	1	2	0	0	invhp5	hpot		-1
47-	\dgrey;certain places to summon ancient evils...\nMeditation Candles. Use the Book in\nthree Victim's Hearts and three\nTo create a Book of Summoning, cube\n\n-- Book of Summoning --\n\red;Pearl of Wisdom	1	1	2	0	0	shinieYellow	thng		-1
03-	\dgrey;you will gain for investing into these attributes.\ndexterity. Each weapon displays the bonus\ndamage if you have higher strength and/or\nAs in the regular game, you do more weapon\n\n-- Damage Bonuses --\n\red;Pearl of Wisdom	1	1	2	0	0	ShinieWhite	thng		-1
P8+	\orange;refreshed \nDrink and be \nDivine Shrine (2 Charges)	1	2	2	0	0	jbscross	thng		-1
baf	Guardian Crown\nAmulet	1	1	2	0	0	invamu	amul		-1
55+	1% Chance to cast level 1 Teleport when Struck	1	1	2	0	0	pearl1	asaa		-1
pae	Zakarum Shield\nAmulet	1	1	2	0	0	invamu	amul		-1
ab!	Astrogha's Venom Stinger	1	1	2	0	0	invtail	grtz		-1
&59	\orange;Mystic Orb	1	1	2	0	0	pearl2	asaa		-1
dra	Totemic Mask\nAmulet	1	1	2	0	0	invamu	amul		-1
r21	\purple;Pul Rune	1	1	2	0	45	invrPul	rune		-1
P3+	\orange;refreshed \nDrink and be \nDivine Shrine (7 Charges)	1	2	2	0	0	jbscross	thng		-1
D5+	\orange;at the cost of self \nKnowledge and wisdom \nEerie Shrine (5 Charges)	1	2	2	0	0	jbscross	thng		-1
glg	\purple;Flawless Emerald	1	1	2	0	15	invgsgd	geme		-1
M5+	\orange;least expected \nRiches abound when \nSpiritual Shrine (5 Charges)	1	2	2	0	0	jbscross	thng		-1
&42	\orange;Mystic Orb	1	1	2	0	0	pearl4	asaa		-1
G4+	\orange;may yet be first \nThose who are last \nTainted Shrine (6 Charges)	1	2	2	0	0	jbscross	thng		-1
gcw	\purple;Chipped Diamond	1	1	2	0	1	invgswa	gemd		-1
G1+	\orange;may yet be first \nThose who are last \nTainted Shrine (9 Charges)	1	2	2	0	0	jbscross	thng		-1
L9+	\orange;as one grows strong \nSome are weakened \nMysterious Shrine (1 Charge)	1	2	2	0	0	jbscross	thng		-1
!@6	\dgreen;Dogma of Suffering	1	1	2	0	0	scroll11	thng		-1
&43	\orange;Mystic Orb	1	1	2	0	0	pearl4	asaa		-1
ne3	Unraveller Head\nAmulet	1	1	2	0	0	invamu	amul		-1
T9+	\orange;brings destruction\nArcane power\nCryptic Shrine (1 Charge)	1	2	2	0	0	jbscross	thng		-1
49-	\dgrey;Destruction difficulty.\nuniques can only be found in\nhardest to find. Sacred sets and\nThese powerful items are among the\n\n-- Sacred Uniques and Sets --\n\red;Pearl of Wisdom	1	1	2	0	0	ShinieWhite	thng		-1
1oµ	Cube Reagent\n\orange;Oil of Duplication	1	1	2	0	0	zelixir1	thng		-1
nee	Succubus Skull\nAmulet	1	1	2	0	0	invamu	amul		-1
7oµ	Cube Reagent\n\orange;Oil of Jewelcraft	1	1	2	0	0	zelixir7	thng		-1
az!	Fool's Gold	1	1	2	0	0	invgldm	grtz		-1
r18	\purple;Ko Rune	1	1	2	0	39	invrKo	rune		-1
7wb	Wrist Sword\nAmulet	1	1	2	0	0	invamu	amul		-1
H6+	\orange;at the cost of wisdom \nIntensity comes \nFascinating Shrine (4 Charges)	1	2	2	0	0	jbscross	thng		-1
7lw	Feral Claws\nAmulet	1	1	2	0	0	invamu	amul		-1
&80	\orange;Mystic Orb\nSolitude	1	1	2	0	0	pearl1	asaa		-1
&01	\orange;Mystic Orb	1	1	2	0	0	pearl4	asaa		-1
eo9	\red;Elixir of Lightning	1	1	2	0	0	invxyz	hpot		-1
42-	\dgrey;modsbylaz.hugelaser.com\nconsult the information on the website\nchallenges, items and more,\nIf you want to learn about uberlevels,\n\n-- Documentation --\n\red;Pearl of Wisdom	1	1	2	0	0	ShinieWhite	thng		-1
D1+	\orange;at the cost of self \nKnowledge and wisdom \nEerie Shrine (9 Charges)	1	2	2	0	0	jbscross	thng		-1
pa7	Akaran Rondache\nAmulet	1	1	2	0	0	invamu	amul		-1
r22	\purple;Um Rune	1	1	2	0	47	invrUm	rune		-1
&95	\orange;Mystic Orb\nThe Perfect Sphere	1	1	2	0	0	pearl3	asaa		-1
&08	\orange;Mystic Orb	1	1	2	0	0	pearl4	asaa		-1
5oµ	Cube Reagent\n\orange;Oil of Renewal	1	1	2	0	0	zelixir5	thng		-1
gpw	\purple;Perfect Diamond	1	1	2	0	18	invgswe	gemd		-1
0g4	\red;Elixir of Greater Dexterity	1	1	2	0	0	invxyz	hpot		-1
06+	+1% to Cold Spell Damage	1	1	2	0	0	pearl4	asaa		-1
yps	Antidote Potion	1	1	2	0	0	invnps	apot		-1
O1+	\orange;what it seems to be \nMagic is not always \nEnchanted Shrine (9 Charges)	1	2	2	0	0	jbscross	thng		-1
01+	+1 to Strength	1	1	2	0	0	pearl4	asaa		-1
P5+	\orange;refreshed \nDrink and be \nDivine Shrine (5 Charges)	1	2	2	0	0	jbscross	thng		-1
24+	Poison Resist +5%	1	1	2	0	0	pearl1	asaa		-1
N8+	\orange;the body thrives \nWhile the spirit is vigilant \nMagical Shrine (2 Charges)	1	2	2	0	0	jbscross	thng		-1
ktr	Katar\nAmulet	1	1	2	0	0	invamu	amul		-1
yo4	\purple;Flawless Rainbow Stone	1	1	2	0	15	og4	gemx		-1
53+	Regenerate Life +5	1	1	2	0	0	pearl1	asaa		-1
r03	\purple;Tir Rune	1	1	2	0	13	invrTir	rune		-1
luv	The Black Tower Key	1	2	2	0	0	invmph	key		-1
34-	\dgrey;Location: ???\nUnknown Difficulty (?/8)\nSummoning Uberquest\n\n-- Inarius' Revenge (hidden) --\n\red;Pearl of Wisdom	1	1	2	0	0	shiniePurple	thng		-1
elx	Elixir	1	1	2	0	0	invpot	elix		-1
23-	\dgrey;Location: Act 3 Forgotten Reliquary\nHard (4/8)\nDungeon Uberquest\n\n-- Azmodan --\n\red;Pearl of Wisdom	1	1	2	0	0	shinieRed	thng		-1
yo3	\purple;Rainbow Stone	1	1	2	0	12	og3	gemx		-1
x2x	Sunstone of Ice	1	1	2	0	0	invgmb	grtz		-1
&28	\orange;Mystic Orb	1	1	2	0	0	pearl1	asaa		-1
S5+	\orange;the power of steel\nTime cannot diminish\nReligious Shrine (5 Charges)	1	2	2	0	0	jbscross	thng		-1
12+	+1% Bonus to Summoned Minion Damage	1	1	2	0	0	pearl4	asaa		-1
axf	Hatchet Hands\nAmulet	1	1	2	0	0	invamu	amul		-1
M3+	\orange;least expected \nRiches abound when \nSpiritual Shrine (7 Charges)	1	2	2	0	0	jbscross	thng		-1
paf	Vortex Shield\nAmulet	1	1	2	0	0	invamu	amul		-1
r36	\purple;Kur Rune	1	1	2	0	78	r-a-07	rune		-1
62+	+2 Energy Factor to Spell Damage	1	1	2	0	0	pearl2	asaa		-1
J9+	\orange;at the cost of wisdom \nSalvation comes \nSacred Shrine (1 Charge)	1	2	2	0	0	jbscross	thng		-1
&76	\orange;Mystic Orb\nIdol of Stars	1	1	2	0	0	pearl1	asaa		-1
7$e	\purple;Perfect Turquoise	1	1	2	0	18	invgste	gemo		-1
baa	Slayer Guard\nAmulet	1	1	2	0	0	invamu	amul		-1
32+	2% Life Stolen per Hit	1	1	2	0	0	pearl2	asaa		-1
&94	\orange;Mystic Orb\nExplorer's Globe	1	1	2	0	0	pearl3	asaa		-1
99-	\dgrey;Would you like help?\nIt looks like you are playing Median.\nHi!\n\n-- Cluey the Paperclip --\n\red;Pearl of Wisdom	1	1	2	0	0	ShinieWhite	thng		-1
33-	\dgrey;Location: Act 1 Inner Cloister\nImpossible (7/8)\nSummoning Uberquest\n\n-- Judgement Day --\n\red;Pearl of Wisdom	1	1	2	0	0	shiniePurple	thng		-1
S3+	\orange;the power of steel\nTime cannot diminish\nReligious Shrine (7 Charges)	1	2	2	0	0	jbscross	thng		-1
R8+	\orange;refocused renews\nThe powers of mana\nStone Shrine (2 Charges)	1	2	2	0	0	jbscross	thng		-1
T3+	\orange;brings destruction\nArcane power\nCryptic Shrine (7 Charges)	1	2	2	0	0	jbscross	thng		-1
A9+	\orange;by heavenly faith \nStrength is bolstered \nCreepy Shrine (1 Charge)	1	2	2	0	0	jbscross	thng		-1
gpr	\purple;Perfect Ruby	1	1	2	0	18	invgsre	gemr		-1
B2+	\orange;be guided by fate \nThe hands of men may \nAbandoned Shrine (8 Charges)	1	2	2	0	0	jbscross	thng		-1
03+	+1 to Energy	1	1	2	0	0	pearl4	asaa		-1
rps	Small Red Potion	1	1	2	1	0	invrps	hpot		-1
g$d	\purple;Flawless Onyx	1	1	2	0	15	invgsod	gemq		-1
&47	\orange;Mystic Orb	1	1	2	0	0	pearl1	asaa		-1
Q3+	\orange;through destruction\nNew strength is forged\nHidden Shrine (7 Charges)	1	2	2	0	0	jbscross	thng		-1
48-	\dgrey;they cannot be bought or gambled.\nitems. However,\neven more powerful than the best tier 6\nThe Sacred tier of weapons and armor is\n\n-- Sacred Items --\n\red;Pearl of Wisdom	1	1	2	0	0	ShinieWhite	thng		-1
8oµ	Cube Reagent\n\orange;Oil of Absolution	1	1	2	0	0	zelixir8	thng		-1
mp1	Minor Mana Potion	1	1	2	0	0	invmp1	mpot		-1
µ05	\orange;Kingdom of Shadow Trophy	1	1	2	0	0	apple	thng		-1
x06	Eye of Divinity	1	1	2	0	0	invgmy	araf		3
9$d	\purple;Flawless Bloodstone	1	1	2	0	15	invgscd	gemp		-1
A8+	\orange;by heavenly faith \nStrength is bolstered \nCreepy Shrine (2 Charges)	1	2	2	0	0	jbscross	thng		-1
30+	1% Uninterruptable Attack	1	1	2	0	0	pearl1	asaa		-1
46-	\dgrey;bonus recipes are doubled in power.\nHonorific items are blank, but affix\nHonorific item.\nCandle and a Victim's Heart to create an\nCube any magic weapon/armor with a Meditation\n\n-- Honorific Items --\n\red;Pearl of Wisdom	1	1	2	0	0	shinieYellow	thng		-1
s@s	Assur's Bane	1	1	2	0	0	ring08	kill		-1
35-	\dgrey;Location: Act 3 Arachnid Lair\nEasy (1/8)\nUberlevel\n\n-- Kurast 3000 BA --\n\red;Pearl of Wisdom	1	1	2	0	0	shinieGreen	thng		-1
E0+	\orange;is swift and sharp \nThe sword of justice \nWeird Shrine (10 Charges)	1	2	2	0	0	jbscross	thng		-1
2x7	\dgreen;Gamma Brain	1	1	2	0	0	invbrnz	thng		-1
r53	\grey;Great Rune\n\purple;Qor Rune	1	1	2	0	100	r-d-11	rune		-1
am3	Maiden Spear\nAmulet	1	1	2	0	0	invamu	amul		-1
K6+	\orange;at the cost of wisdom \nPersistence comes \nShimmering Shrine (4 Charges)	1	2	2	0	0	jbscross	thng		-1
r28	\purple;Lo Rune	1	1	2	0	59	invrLo	rune		-1
ey9	\red;Elixir of Adrenaline	1	1	2	0	0	invxyz	hpot		-1
amf	Matriarchal Javelin\nAmulet	1	1	2	0	0	invamu	amul		-1
39-	\dgrey;Location: Act 2 Stony Tomb 2\nVery Hard (5/8)\nUberlevel\n\n-- Fauztinville --\n\red;Pearl of Wisdom	1	1	2	0	0	shinieGreen	thng		-1
hpf	Full Healing Potion	1	1	2	0	0	invrpl	hpot		-1
btl	Blade Talons\nAmulet	1	1	2	0	0	invamu	amul		-1
qbr	Khalim's Brain	1	1	2	0	0	invbrnz	ques		-1
z3+	+1 to Summon Daystar	1	1	2	0	0	pearl3	asaa		-1
7cs	Battle Cestus\nAmulet	1	1	2	0	0	invamu	amul		-1
!@7	\dgreen;Dogma of Pain	1	1	2	0	0	scroll11	thng		-1
P1+	\orange;refreshed \nDrink and be \nDivine Shrine (9 Charges)	1	2	2	0	0	jbscross	thng		-1
D3+	\orange;at the cost of self \nKnowledge and wisdom \nEerie Shrine (7 Charges)	1	2	2	0	0	jbscross	thng		-1
2x8	\dgreen;Delta Brain	1	1	2	0	0	invbrnz	thng		-1
F9+	\orange;seldom attack \nThose who defend \nGloomy Shrine (1 Charge)	1	2	2	0	0	jbscross	thng		-1
43+	-1% to Enemy Lightning Resistance	1	1	2	0	0	pearl4	asaa		-1
T6+	\orange;brings destruction\nArcane power\nCryptic Shrine (4 Charges)	1	2	2	0	0	jbscross	thng		-1
&68	\orange;Mystic Orb\nHeart of Frost	1	1	2	0	0	pearl3	asaa		-1
21-	\dgrey;Location: Act 1 The Pit 2\nMedium (2/8)\nDungeon Uberquest\n\n-- Infernal Machine --\n\red;Pearl of Wisdom	1	1	2	0	0	shinieRed	thng		-1
gpy	\purple;Perfect Topaz	1	1	2	0	18	invgsye	gemt		-1
qll	Quill	1	1	2	0	0	invquil	body		-1
ob9	Sparkling Ball\nAmulet	1	1	2	0	0	invamu	amul		-1
qqv	Arrow Quiver (Sacred)	1	3	2	1	75	invqvr	qmsl	2	-1
yqe	By Richard Knaak\nMoon of the Spider	1	1	2	0	0	invhscr2	grtz		-1
r23	\purple;Mal Rune	1	1	2	0	49	invrMal	rune		-1
0g5	\red;Elixir of Greater Energy	1	1	2	0	0	invxyz	hpot		-1
&81	\orange;Mystic Orb\nLarzuk's Round Shot	1	1	2	0	0	pearl2	asaa		-1
O0+	\orange;what it seems to be \nMagic is not always \nEnchanted Shrine (10 Charges)	1	2	2	0	0	jbscross	thng		-1
08+	+1% to Poison Spell Damage	1	1	2	0	0	pearl4	asaa		-1
&09	\orange;Mystic Orb	1	1	2	0	0	pearl4	asaa		-1
P9+	\orange;refreshed \nDrink and be \nDivine Shrine (1 Charge)	1	2	2	0	0	jbscross	thng		-1
&62	\orange;Mystic Orb	1	1	2	0	0	pearl2	asaa		-1
zen	Thanks for playing\nmodsbylaz.hugelaser.com\nMedian XL 2012 Edition	1	2	2	0	0	invjbi	woot		-1
sku	\purple;Skull	1	1	2	0	12	invsku	gemz		-1
&32	\orange;Mystic Orb	1	1	2	0	0	pearl2	asaa		-1
ne6	Mummified Trophy\nAmulet	1	1	2	0	0	invamu	amul		-1
&39	\orange;Mystic Orb	1	1	2	0	0	pearl2	asaa		-1
gfb	\purple;Flawed Sapphire	1	1	2	0	5	invgsbb	gems		-1
F0+	\orange;seldom attack \nThose who defend \nGloomy Shrine (10 Charges)	1	2	2	0	0	jbscross	thng		-1
H8+	\orange;at the cost of wisdom \nIntensity comes \nFascinating Shrine (2 Charges)	1	2	2	0	0	jbscross	thng		-1
2oµ	Cube Reagent\n\orange;Oil of Disjunction	1	1	2	0	0	zelixir2	thng		-1
&83	\orange;Mystic Orb\nNor Tiraj's Flaming Sphere	1	1	2	0	0	pearl2	asaa		-1
amu	Amulet	1	1	2	0	0	invamu	amul		-1
F2+	\orange;seldom attack \nThose who defend \nGloomy Shrine (8 Charges)	1	2	2	0	0	jbscross	thng		-1
r48	\purple;Nih Rune	1	1	2	0	100	r-a-01	rune		-1
gcv	\purple;Chipped Amethyst	1	1	2	0	1	invgsva	gema		-1
j34	A Jade Figurine	1	2	2	0	0	invjbi	ques		-1
L2+	\orange;as one grows strong \nSome are weakened \nMysterious Shrine (8 Charges)	1	2	2	0	0	jbscross	thng		-1
O3+	\orange;what it seems to be \nMagic is not always \nEnchanted Shrine (7 Charges)	1	2	2	0	0	jbscross	thng		-1
K4+	\orange;at the cost of wisdom \nPersistence comes \nShimmering Shrine (6 Charges)	1	2	2	0	0	jbscross	thng		-1
20-	\dgrey;Location: Act 2 Ancient Tunnels\nEasy (1/8)\nDungeon Uberquest\n\n-- Creature of Flame --\n\red;Pearl of Wisdom	1	1	2	0	0	shinieRed	thng		-1
dr7	Griffon Headdress\nAmulet	1	1	2	0	0	invamu	amul		-1
ne1	Preserved Head\nAmulet	1	1	2	0	0	invamu	amul		-1
&27	\orange;Mystic Orb	1	1	2	0	0	pearl1	asaa		-1
J2+	\orange;at the cost of wisdom \nSalvation comes \nSacred Shrine (8 Charges)	1	2	2	0	0	jbscross	thng		-1
C7+	\orange;flows from within \nThe essence of life \nQuiet Shrine (3 Charges)	1	2	2	0	0	jbscross	thng		-1
ey8	\red;Elixir of Vitality	1	1	2	0	0	invxyz	hpot		-1
N4+	\orange;the body thrives \nWhile the spirit is vigilant \nMagical Shrine (6 Charges)	1	2	2	0	0	jbscross	thng		-1
jaw	Jawbone	1	1	2	0	0	invjaw	body		-1
hrn	Horn	1	1	2	0	0	invhorn	body		-1
yo2	\purple;Flawed Rainbow Stone	1	1	2	0	5	og2	gemx		-1
ba2	Fanged Helm\nAmulet	1	1	2	0	0	invamu	amul		-1
63+	Enhanced Weapon Damage Plus 5%	1	1	2	0	0	pearl2	asaa		-1
B0+	\orange;be guided by fate \nThe hands of men may \nAbandoned Shrine (10 Charges)	1	2	2	0	0	jbscross	thng		-1
&26	\orange;Mystic Orb	1	1	2	0	0	pearl1	asaa		-1
S8+	\orange;the power of steel\nTime cannot diminish\nReligious Shrine (2 Charges)	1	2	2	0	0	jbscross	thng		-1
04+	+1 to Vitality	1	1	2	0	0	pearl4	asaa		-1
&31	\orange;Mystic Orb	1	1	2	0	0	pearl2	asaa		-1
&02	\orange;Mystic Orb	1	1	2	0	0	pearl4	asaa		-1
&77	\orange;Mystic Orb\nNagapearl	1	1	2	0	0	pearl1	asaa		-1
dr6	Alpha Helm\nAmulet	1	1	2	0	0	invamu	amul		-1
A4+	\orange;by heavenly faith \nStrength is bolstered \nCreepy Shrine (6 Charges)	1	2	2	0	0	jbscross	thng		-1
9oµ	Cube Reagent\n\orange;Catalyst of Destruction	1	1	2	0	0	catal3	thng		-1
I6+	\orange;at the cost of wisdom \nEnergy comes \nOrnate Shrine (4 Charges)	1	2	2	0	0	jbscross	thng		-1
S9+	\orange;the power of steel\nTime cannot diminish\nReligious Shrine (1 Charge)	1	2	2	0	0	jbscross	thng		-1
r30	\purple;Ber Rune	1	1	2	0	63	invrBer	rune		-1
r50	\purple;On Rune	1	1	2	0	100	r-a-03	rune		-1
ibk	Tome of Identify	1	2	2	1	0	invrbk	book		-1
&67	\orange;Mystic Orb\nMonsterball	1	1	2	0	0	pearl3	asaa		-1
gsg	\purple;Emerald	1	1	2	0	12	invgsgc	geme		-1
17-	\dgrey;What you may get is quite unpredictable!\nnew item of the same type.\njewel to create a completely random\nCube any item with an Oil of Luck and a\n\n-- Chaos Reroll Recipe --\n\red;Pearl of Wisdom	1	1	2	0	0	shinieYellow	thng		-1
r27	\purple;Ohm Rune	1	1	2	0	57	invrOhm	rune		-1
&93	\orange;Mystic Orb\nLodestone	1	1	2	0	0	pearl1	asaa		-1
bad	Destroyer Helm\nAmulet	1	1	2	0	0	invamu	amul		-1
0g2	\red;Elixir of Greater Wealth	1	1	2	0	0	invxyz	hpot		-1
&72	\orange;Mystic Orb\nFarnham's Lost Marble	1	1	2	0	0	pearl4	asaa		-1
&51	\orange;Mystic Orb	1	1	2	0	0	pearl1	asaa		-1
50-	\dgrey;but are harder to find and wear.\nHigher tier items have better statistics,\nthe item name.\nThe tier number is displayed next to\nWeapons and armor have 6 tiers.\n\n-- Item Tiers --\n\red;Pearl of Wisdom	1	1	2	0	0	ShinieWhite	thng		-1
9lw	Greater Claws\nAmulet	1	1	2	0	0	invamu	amul		-1
F7+	\orange;seldom attack \nThose who defend \nGloomy Shrine (3 Charges)	1	2	2	0	0	jbscross	thng		-1
I7+	\orange;at the cost of wisdom \nEnergy comes \nOrnate Shrine (3 Charges)	1	2	2	0	0	jbscross	thng		-1
ame	Matriarchal Pike\nAmulet	1	1	2	0	0	invamu	amul		-1
46+	+2% Damage when Using an Apple	1	1	2	0	0	pearl1	asaa		-1
ey3	\red;Elixir of Greed	1	1	2	0	0	invxyz	hpot		-1
J0+	\orange;at the cost of wisdom \nSalvation comes \nSacred Shrine (10 Charges)	1	2	2	0	0	jbscross	thng		-1
N5+	\orange;the body thrives \nWhile the spirit is vigilant \nMagical Shrine (5 Charges)	1	2	2	0	0	jbscross	thng		-1
O9+	\orange;what it seems to be \nMagic is not always \nEnchanted Shrine (1 Charge)	1	2	2	0	0	jbscross	thng		-1
J4+	\orange;at the cost of wisdom \nSalvation comes \nSacred Shrine (6 Charges)	1	2	2	0	0	jbscross	thng		-1
D6+	\orange;at the cost of self \nKnowledge and wisdom \nEerie Shrine (4 Charges)	1	2	2	0	0	jbscross	thng		-1
22-	\dgrey;Location: Act 3 Swampy Pit 3\nTricky (3/8)\nDungeon Uberquest\n\n-- Death Projector --\n\red;Pearl of Wisdom	1	1	2	0	0	shinieRed	thng		-1
P7+	\orange;refreshed \nDrink and be \nDivine Shrine (3 Charges)	1	2	2	0	0	jbscross	thng		-1
Q9+	\orange;through destruction\nNew strength is forged\nHidden Shrine (1 Charge)	1	2	2	0	0	jbscross	thng		-1
&45	\orange;Mystic Orb	1	1	2	0	0	pearl3	asaa		-1
C4+	\orange;flows from within \nThe essence of life \nQuiet Shrine (6 Charges)	1	2	2	0	0	jbscross	thng		-1
µ10	\orange;Quov Tsin Trophy	1	1	2	0	0	apple	thng		-1
x07	Nexus Crystal	1	1	2	0	0	invgmy	arag		1
!@9	\dgreen;Dogma of Terror	1	1	2	0	0	scroll11	thng		-1
r24	\purple;Ist Rune	1	1	2	0	51	invrIst	rune		-1
tr2	Right Click to Cast\nScroll of Resistance	2	2	2	0	0	invscb	ques		-1
pa8	Protector Shield\nAmulet	1	1	2	0	0	invamu	amul		-1
D9+	\orange;at the cost of self \nKnowledge and wisdom \nEerie Shrine (1 Charge)	1	2	2	0	0	jbscross	thng		-1
R2+	\orange;refocused renews\nThe powers of mana\nStone Shrine (8 Charges)	1	2	2	0	0	jbscross	thng		-1
ob7	Crystalline Globe\nAmulet	1	1	2	0	0	invamu	amul		-1
K1+	\orange;at the cost of wisdom \nPersistence comes \nShimmering Shrine (9 Charges)	1	2	2	0	0	jbscross	thng		-1
&82	\orange;Mystic Orb\nVizjun's Ball Bearing	1	1	2	0	0	pearl2	asaa		-1
12-	\dgrey;(See documentation for details)\nrewards on Destruction difficulty!\nKill the four bosses in heroic levels for powerful\n\n-- Heroic Bosses --\n\red;Pearl of Wisdom	1	1	2	0	0	ShinieBlue	thng		-1
r01	\purple;El Rune	1	1	2	0	11	invrEl	rune		-1
gsb	\purple;Sapphire	1	1	2	0	12	invgsbc	gems		-1
60+	+5 Life on Striking in Melee	1	1	2	0	0	pearl2	asaa		-1
P6+	\orange;refreshed \nDrink and be \nDivine Shrine (4 Charges)	1	2	2	0	0	jbscross	thng		-1
zkd	\dgreen;Greater Signet of Gold	1	1	2	0	0	sigil2B	poti		-1
Q6+	\orange;through destruction\nNew strength is forged\nHidden Shrine (4 Charges)	1	2	2	0	0	jbscross	thng		-1
&52	\orange;Mystic Orb	1	1	2	0	0	pearl1	asaa		-1
r44	\purple;Yul Rune	1	1	2	0	100	r-a-15	rune		-1
5$a	\purple;Chipped Amber	1	1	2	0	1	invgsaa	geml		-1
&a5	\orange;Mystic Orb	1	1	2	0	0	pearl3	asaa		-1
µ11	\orange;Astrogha Trophy	1	1	2	0	0	apple	thng		-1
r49	\purple;Lai Rune	1	1	2	0	100	r-a-02	rune		-1
