#code	name	spelldescstr	width	height	gentype	stackable	rlvl	rstr	rdex	1h2h	2h	1hMinDmg	1hMaxDmg	2hMinDmg	2hMaxDmg	throwMinDmg	throwMaxDmg	image	quest	strBonus	dexBonus	type	sockettype	class
&78	\orange;Mystic Orb\nThe Moon Crystal	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_armo				myst,asa#		-1
&79	\orange;Mystic Orb\nAuriel's Focus	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_armo				myst,asa#		-1
&80	\orange;Mystic Orb\nSolitude	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_armo				myst,asa#		-1
&81	\orange;Mystic Orb\nLarzuk's Round Shot	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_weap				myst,asa#		-1
&82	\orange;Mystic Orb\nVizjun's Ball Bearing	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_weap				myst,asa#		-1
&83	\orange;Mystic Orb\nNor Tiraj's Flaming Sphere	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_weap				myst,asa#		-1
&84	\orange;Mystic Orb\nThe Demon Core	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_weap				myst,asa#		-1
&85	\orange;Mystic Orb\nUldyssian's Spirit	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_weap				myst,asa#		-1
&86	\orange;Mystic Orb\nOrb of Annihilation	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_weap				myst,asa#		-1
&87	\orange;Mystic Orb\nWarbringer	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_weap				myst,asa#		-1
&88	\orange;Mystic Orb\nTen Pin Striker	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_weap				myst,asa#		-1
&89	\orange;Mystic Orb\nWrathspirit	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_weap				myst,asa#		-1
&90	\orange;Mystic Orb\nCrystal of Tears	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_armo				myst,asa#		-1
&91	\orange;Mystic Orb\nEssence of Itherael	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_armo				myst,asa#		-1
&92	\orange;Mystic Orb\nPeriapt of Life	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_armo				myst,asa#		-1
&93	\orange;Mystic Orb\nLodestone	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_armo				myst,asa#		-1
&94	\orange;Mystic Orb\nExplorer's Globe	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_misc				myst,asa#		-1
&95	\orange;Mystic Orb\nEye of the Storm	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_weap				myst,asa#		-1
&96	\orange;Mystic Orb\nInvisible	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_armo				myst,asa#		-1
01+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_armo				myst		-1
01^	\dgreen;Signet of Learning	Нажмите ПКМ: Доступных Атрибутов: %d	1	1	2		0	0	0									sigil1B				poti		-1
02+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_armo				myst		-1
02^	\dgreen;Custom Signet of Learning	Нажмите ПКМ: Доступных Атрибутов: %d	1	1	2		0	0	0									newlearningFTW				poti		-1
03+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_armo				myst		-1
03^	\dgreen;Custom Signet of Learning	Нажмите ПКМ: Доступных Атрибутов: %d	1	1	2		0	0	0									newlearningFTW				poti		-1
04+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_armo				myst		-1
04^	\dgreen;Custom Signet of Learning	Нажмите ПКМ: Доступных Атрибутов: %d	1	1	2		0	0	0									newlearningFTW				poti		-1
05+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_any				myst		-1
05^	\dgreen;Large Signet of Learning	Нажмите ПКМ: Доступных Атрибутов: %d	1	1	2		0	0	0									newlearningsig				poti		-1
06+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_any				myst		-1
06^	\dgreen;Custom Signet of Learning	Нажмите ПКМ: Доступных Атрибутов: %d	1	1	2		0	0	0									newlearningFTW				poti		-1
07+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_any				myst		-1
07^	\dgreen;Custom Signet of Learning	Нажмите ПКМ: Доступных Атрибутов: %d	1	1	2		0	0	0									newlearningFTW				poti		-1
08+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_any				myst		-1
08^	\dgreen;Custom Signet of Learning	Нажмите ПКМ: Доступных Атрибутов: %d	1	1	2		0	0	0									newlearningFTW				poti		-1
09+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_any				myst		-1
09^	\dgreen;Custom Signet of Learning	Нажмите ПКМ: Доступных Атрибутов: %d	1	1	2		0	0	0									newlearningFTW				poti		-1
0g0	\red;Elixir of Greater Experience (Disabled)	+150% Опыта на 60 секунд	1	1	2		0	0	0									invpov				hpot		-1
0g1	\red;Elixir of Greater Greed (Disabled)	+150% Шанс Нахождения Магических Предметов на 60 секунд	1	1	2		0	0	0									invpoo				hpot		-1
0g2	\red;Elixir of Greater Wealth (Disabled)	+600% к Нахождению Золота на 30 секунд	1	1	2		0	0	0									invxyz				hpot		-1
0g7	\red;Elixir of Power (Disabled)	+5 ко Всем Навыкам на 60 секунд	1	1	2		0	0	0									invnpl				hpot		-1
0g8	\red;Elixir of Love (Disabled)	-50% Цены у Торговцев на 60 секунд	1	1	2		0	0	0									invpor				hpot		-1
0o[	\gold;Catalyst of Learning	90\nОбучение:\nВы можете создавать Signets of Learning,\nпоглощяя Sacred Уники и Сеты, которые\nвам больше не нужны.\n\nCatalyst + Sacred Уники и Сеты (макс 25)\n--> Signet of Learning\n	1	1	2		0	0	0									catal1	255			thng		-1
0sc	Свиток знаний		1	1	2		0	0	0									invrsc				scro		-1
0u1	Hammer of the Taan Judges		1	2	2		0	0	0									invhmr	255			grtz		-1
10+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_misc				myst		-1
10^	\dgreen;Custom Signet of Learning	Нажмите ПКМ: Доступных Атрибутов: %d	1	1	2		0	0	0									newlearningFTW				poti		-1
11+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_misc				myst		-1
11^	\dgreen;Custom Signet of Learning	Нажмите ПКМ: Доступных Атрибутов: %d	1	1	2		0	0	0									newlearningFTW				poti		-1
12+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_any				myst		-1
12^	\dgreen;Custom Signet of Learning	Нажмите ПКМ: Доступных Атрибутов: %d	1	1	2		0	0	0									newlearningFTW				poti		-1
13+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_any				myst		-1
13^	\dgreen;Custom Signet of Learning	Нажмите ПКМ: Доступных Атрибутов: %d	1	1	2		0	0	0									newlearningFTW				poti		-1
14+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_any				myst		-1
14^	\dgreen;Custom Signet of Learning	Нажмите ПКМ: Доступных Атрибутов: %d	1	1	2		0	0	0									newlearningFTW				poti		-1
15^	\dgreen;Custom Signet of Learning	Нажмите ПКМ: Доступных Атрибутов: %d	1	1	2		0	0	0									newlearningFTW				poti		-1
16+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_any				myst		-1
16^	\dgreen;Custom Signet of Learning	Нажмите ПКМ: Доступных Атрибутов: %d	1	1	2		0	0	0									newlearningFTW				poti		-1
17^	\dgreen;Custom Signet of Learning	Нажмите ПКМ: Доступных Атрибутов: %d	1	1	2		0	0	0									newlearningFTW				poti		-1
18+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_misc				myst		-1
18^	\dgreen;Custom Signet of Learning	Нажмите ПКМ: Доступных Атрибутов: %d	1	1	2		0	0	0									newlearningFTW				poti		-1
19+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_misc				myst		-1
19^	\dgreen;Custom Signet of Learning	Нажмите ПКМ: Доступных Атрибутов: %d	1	1	2		0	0	0									newlearningFTW				poti		-1
1p[	Реагент Куба\n\orange;Oil of Augmentation	75\nЭто масло улучшает любое магическое\n(синее) оружие, броню или кольцо/амулет\nдо редкого (жёлтого).\n\nНе работает на Неземных (Ethereal) вещах.\n	1	1	2		0	0	0									oil_augmentation				thng		-1
20+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_misc				myst		-1
20^	\dgreen;Custom Signet of Learning	Нажмите ПКМ: Доступных Атрибутов: %d	1	1	2		0	0	0									newlearningFTW				poti		-1
21+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_misc				myst		-1
21^	\dgreen;Custom Signet of Learning	Нажмите ПКМ: Доступных Атрибутов: %d	1	1	2		0	0	0									newlearningFTW				poti		-1
22+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_misc				myst		-1
22^	\dgreen;Custom Signet of Learning	Нажмите ПКМ: Доступных Атрибутов: %d	1	1	2		0	0	0									newlearningFTW				poti		-1
23+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_misc				myst		-1
23^	\dgreen;Custom Signet of Learning	Нажмите ПКМ: Доступных Атрибутов: %d	1	1	2		0	0	0									newlearningFTW				poti		-1
24+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_misc				myst		-1
24^	\dgreen;Custom Signet of Learning	Нажмите ПКМ: Доступных Атрибутов: %d	1	1	2		0	0	0									newlearningFTW				poti		-1
25+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_armo				myst		-1
25^	\dgreen;Greater Signet of Learning	Нажмите ПКМ: Доступных Атрибутов: %d	1	1	2		0	0	0									sigilXL				poti		-1
26+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_armo				myst		-1
27+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_armo				myst		-1
2o[	Реагент Куба\n\orange;Oil of Disjunction	80\nOil of Disjunction извлекает\nсодержимое гнёзд всех вещей\nкроме рунных слов.\n\nOil + Вещь\n--> Вещь + Содержимое Гнёзд\n	1	1	2		0	0	0									oil_disjunction				thng		-1
2p[	Реагент Куба\n\orange;Oil of Intensity	75\nИспользуйте вместе с полным Shrine'ом\nдля крафта или улучшения редкой вещи.\n\nДиапазон значений Shrine'а будет\nуменьшен на 50% за счёт повышения\nминимального значения диапазона.\n\nИспользование поглощает оба ингредиента.\n	1	1	2		0	0	0									oil_intensity				thng		-1
2x0	\grey;Реагент Куба\n\orange;Positronic Brain	50\nPositronic Brains используются для\nсоздания и зарядки Catalyst of Transference.\n\n5x Positronic Brain\n--> Catalyst of Transference\n\nCatalyst + Positronic Brains (макс. 10)\n--> Catalyst (+1-10 Зарядов)\n	1	1	2		0	0	0									invbrnz				thng		-1
2x5	\dgreen;Alpha Brain		1	1	2		0	0	0									invbrnz				thng		-1
2x6	\dgreen;Beta Brain		1	1	2		0	0	0									invbrnz				thng		-1
2x7	\dgreen;Gamma Brain		1	1	2		0	0	0									invbrnz				thng		-1
2x8	\dgreen;Delta Brain		1	1	2		0	0	0									invbrnz				thng		-1
2x9	\dgreen;Epsilon Brain		1	1	2		0	0	0									invbrnz				thng		-1
30+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_armo				myst		-1
31+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_weap				myst		-1
32+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_weap				myst		-1
33+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_weap				myst		-1
35+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_weap				myst		-1
36+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_weap				myst		-1
37+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_weap				myst		-1
38+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_weap				myst		-1
39+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_weap				myst		-1
3o[	\gold;Catalyst of Disenchantment	90\nРасщепление:\nВы можете создавать Arcane Shards,\nпоглощяя Ранговые Уники (с номером),\nкоторые вам больше не нужны.\n\nCatalyst + Ранговые Уники (макс 10)\n--> Arcane Shards\n	1	1	2		0	0	0									catal2	255			thng		-1
3p[	Реагент Куба\n\orange;Oil of Lesser Alchemy	90\nOil of Lesser Alchemy\nпозволяет вам крафтить амулеты:\n\nOil + Амулет из Сета\n--> Крафтовый Амулет\nс +1 ко Всем Навыкам\n\nДобавляет одно случайное свойство:\n------------------------------\n10% к Скорости Передвижения\n+100 Восстановление Жизни в Секунду\n+7% к Врождённому Стихийному Урону\n+5% к Живучести\n+5% к Энергии\n-5% к Стихийным Сопротивлениям Врага\n+5% к Сопротивлению Физ. Урону\n+25% к Общему Физическому Урону Оружия\nСокращение Длительности Яда на 20%\nСокращение Длительности Проклятий на 20%\n	1	1	2		0	0	0									oil_alchemy				thng		-1
40+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_weap				myst		-1
46+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_armo				myst		-1
47+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_armo				myst		-1
48+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_armo				myst		-1
4o[	Реагент Куба\n\orange;Oil of Enhancement	70\nOil of Enhancement может создавать\nРанговые Уники.\n\nOil + Ранговая Вещь + 2 Arcane Crystals\n--> Ранговый Уник\n	1	1	2		0	0	0									oil_enhancement				thng		-1
5$a	\purple;Chipped Amber		1	1	2		1	0	0									invgsaa				geml,gem0		-1
5$b	\purple;Flawed Amber		1	1	2		5	0	0									invgsab				geml,gem1		-1
5$c	\purple;Amber		1	1	2		12	0	0									invgsac				geml,gem2		-1
5$d	\purple;Flawless Amber		1	1	2		15	0	0									invgsad				geml,gem3		-1
5$e	\purple;Perfect Amber		1	1	2		18	0	0									invgsae				geml,gem4		-1
50+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_armo				myst		-1
51+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_armo				myst		-1
52+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_armo				myst		-1
53+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_armo				myst		-1
5o[	Реагент Куба\n\orange;Oil of Renewal	80\nOil of Renewal может превращать любую\nвещь в superior (превосходную) для\nподготовки создания в ней рунного слова.\n\nOil + Непревосходная Вещь\n--> Вещь Превосходного качества\n	1	1	2		0	0	0									oil_renewal				thng		-1
60+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_weap				myst		-1
61+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_weap				myst		-1
62+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_weap				myst		-1
63+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_weap				myst		-1
64+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_weap				myst		-1
65+	\orange;Mystic Orb	Нажмите ПКМ для Применения	1	1	2		0	0	0									orb_weap				myst		-1
6o[	Реагент Куба\n\orange;Oil of Luck	75\nOil of Luck даёт шанс добавить\nбонус большинству вещей.\n\nНе работает с обычными и\nпревосходными вещами.\n\nOil + Вещь\n--> Вещь с бонусом с шансом 20%\n(максимум 1 раз)\n\nОружие: +20% Повышенный Урон\n                           или\n+20% к Скорости Атаки, если Основа - Стихии\nОружие: 100% Бонус к Рейтингу Атаки\nБроня: +20% Повышенная Защита\nБроня: Сопротивление Физ. Урону +1%\nАмулет: +1 ко Всем Навыкам\nКольцо: +5% к Урону Заклинаний\nКолчан: 5% ко Всем Атрибутам\nJewels: +2 к Любому Атрибуту\n	1	1	2		0	0	0									oil_luck				thng		-1
7$a	\purple;Chipped Turquoise		1	1	2		1	0	0									invgsta				gemo,gem0		-1
7$b	\purple;Flawed Turquoise		1	1	2		5	0	0									invgstb				gemo,gem1		-1
7$c	\purple;Turquoise		1	1	2		12	0	0									invgstc				gemo,gem2		-1
7$d	\purple;Flawless Turquoise		1	1	2		15	0	0									invgstd				gemo,gem3		-1
7$e	\purple;Perfect Turquoise		1	1	2		18	0	0									invgste				gemo,gem4		-1
7o[	Реагент Куба\n\orange;Oil of Craft	90\nС помощью Oil of Craft можно создать\nхранилища разных предметов:\n\nOil + Arcane Crystal\n--> Arcane Cluster (1)\n\nOil + Rune (до Zod включительно)\n--> Rune Container (1)\n\nOil + Perfect Gem\n--> Gem Cluster (1)\n\nOil + Portable Shrine\n--> Shrine Vessel (1)\n\nOil + Corrupted Crystal\n--> Corrupted Cluster (1)\n	1	1	2		0	0	0									oil_jewelcraft				thng		-1
9$a	\purple;Chipped Bloodstone		1	1	2		1	0	0									invgsca				gemp,gem0		-1
9$b	\purple;Flawed Bloodstone		1	1	2		5	0	0									invgscb				gemp,gem1		-1
9$c	\purple;Bloodstone		1	1	2		12	0	0									invgscc				gemp,gem2		-1
9$d	\purple;Flawless Bloodstone		1	1	2		15	0	0									invgscd				gemp,gem3		-1
9$e	\purple;Perfect Bloodstone		1	1	2		18	0	0									invgsce				gemp,gem4		-1
9o[	Реагент Куба\n\orange;Oil of Greater Luck	75\nOil of Luck даёт шанс добавить\nбонус большинству вещей.\n\nOil + Вещь\n--> Вещь с бонусом с шансом 40%\n(максимум 1 раз)\n\nОружие: +20% Повышенный Урон\n                           или\n+20% к Скорости Атаки, если Основа - Стихии\nОружие: 100% Бонус к Рейтингу Атаки\nБроня: +20% Повышенная Защита\nБроня: Сопротивление Физ. Урону +1%\nАмулет: +1 ко Всем Навыкам\nКольцо: +5% к Урону Заклинаний\nКолчан: 5% ко Всем Атрибутам\nJewels: +2 к Любому Атрибуту\n	1	1	2		0	0	0									greater_luck				thng		-1
@##	\grey;Реагент Куба\n\orange;Deity's Bow	\yellow;используются очень редкие Emblems, выпадающие из монстров\nРецепты для этого предмета Неизвестны, но, по слухам, в них\n	2	3	2		0	0	0									newathuluabow				thng		-1
A0+	\orange;Creepy Shrine (10)	\blue;+x к Силе\nx% к Силе\nx% Шанс Сокрушительного Удара\n\grey;Смешайте с Sacred Редким/Крафтовым Оружием/Бронёй для Крафта\n\nРеагент Куба	1	2	2		0	0	0									@Creepy				prsh,flsh		-1
A0+S	\orange;Creepy Vessel	(Нажмите ПКМ чтобы Собрать)	1	2	2		0	0	0									#Creepy				shco		-1
A1+	\orange;Creepy Shrine (9)	\blue;+x к Силе\nx% к Силе\nx% Шанс Сокрушительного Удара\n\grey;Смешайте с Sacred Редким/Крафтовым Оружием/Бронёй для Крафта\n\nРеагент Куба	1	2	2		0	0	0									@Creepy				prsh		-1
A2+	\orange;Creepy Shrine (8)	\blue;+x к Силе\nx% к Силе\nx% Шанс Сокрушительного Удара\n\grey;Смешайте с Sacred Редким/Крафтовым Оружием/Бронёй для Крафта\n\nРеагент Куба	1	2	2		0	0	0									@Creepy				prsh		-1
A3+	\orange;Creepy Shrine (7)	\blue;+x к Силе\nx% к Силе\nx% Шанс Сокрушительного Удара\n\grey;Смешайте с Sacred Редким/Крафтовым Оружием/Бронёй для Крафта\n\nРеагент Куба	1	2	2		0	0	0									@Creepy				prsh		-1
A4+	\orange;Creepy Shrine (6)	\blue;+x к Силе\nx% к Силе\nx% Шанс Сокрушительного Удара\n\grey;Смешайте с Sacred Редким/Крафтовым Оружием/Бронёй для Крафта\n\nРеагент Куба	1	2	2		0	0	0									@Creepy				prsh		-1
A5+	\orange;Creepy Shrine (5)	\blue;+x к Силе\nx% к Силе\nx% Шанс Сокрушительного Удара\n\grey;Смешайте с Sacred Редким/Крафтовым Оружием/Бронёй для Крафта\n\nРеагент Куба	1	2	2		0	0	0									@Creepy				prsh		-1
A6+	\orange;Creepy Shrine (4)	\blue;+x к Силе\nx% к Силе\nx% Шанс Сокрушительного Удара\n\grey;Смешайте с Sacred Редким/Крафтовым Оружием/Бронёй для Крафта\n\nРеагент Куба	1	2	2		0	0	0									@Creepy				prsh		-1
A7+	\orange;Creepy Shrine (3)	\blue;+x к Силе\nx% к Силе\nx% Шанс Сокрушительного Удара\n\grey;Смешайте с Sacred Редким/Крафтовым Оружием/Бронёй для Крафта\n\nРеагент Куба	1	2	2		0	0	0									@Creepy				prsh		-1
