Id	Height	OverlayHeight	pixHeight	SizeX	SizeY	spawnCol	MeleeRng	BaseW	HitClass	HDv	TRv	LGv	Rav	Lav	RHv	LHv	SHv	S1v	S2v	S3v	S4v	S5v	S6v	S7v	S8v	HD	TR	LG	RA	LA	RH	LH	SH	S1	S2	S3	S4	S5	S6	S7	S8	TotalPieces	mDT	mNU	mWL	mGH	mA1	mA2	mBL	mSC	mS1	mS2	mS3	mS4	mDD	mKB	mSQ	mRN	dDT	dNU	dWL	dGH	dA1	dA2	dBL	dSC	dS1	dS2	dS3	dS4	dDD	dKB	dSQ	dRN	A1mv	A2mv	SCmv	S1mv	S2mv	S3mv	S4mv	noGfxHitTest	htTop	htLeft	htWidth	htHeight	restore	automapCel	noMap	noOvly	isSel	alSel	noSel	shiftSel	corpseSel	isAtt	revive	critter	small	large	soft	inert	objCol	deadCol	unflatDead	Shadow	noUniqueShift	compositeDeath	localBlood	Bleed	Light	light-r	light-g	light-b	Heart	BodyPart	InfernoLen	InfernoAnim	InfernoRollback	ResurrectMode	ResurrectSkill	EOL
diabloclone	3	3	112	2	2		0	hth	3		lit																1	1	1	1				1								5																	1	8	8	8	8	8	8	8	8	8	8	8	1	8	8	8													1				1					1				1	1					1	1			2		255	255	255	xxx	xxx	1			NU		0
suckernest1	3	3	128	3	3		0	hth	3		lit																1															1	1	1							1				1		1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1				1				1	1	1			1		1				1				1		255	255	255	xxx	xxx	1			NU		0
suckernest2	3	3	128	3	3		0	hth	3		lit																1															1	1	1							1				1		1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1				1				1	1	1			1		1				1				1		255	255	255	xxx	xxx	1			NU		0
suckernest3	3	3	128	3	3		0	hth	3		lit																1															1	1	1							1				1		1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1				1				1	1	1			1		1				1				1		255	255	255	xxx	xxx	1			NU		0
suckernest4	3	3	128	3	3		0	hth	3		lit																1															1	1	1							1				1		1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1				1				1	1	1			1		1				1				1		255	255	255	xxx	xxx	1			NU		0
act2hire	3	2	96	2	2		2	hth	3	lit,med	lit,med	lit,med	lit,med	lit,med	spr,glv			lit	lit	lit						1	1	1	1	1	1			1	1	1						9	1	1	1	1	1								1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1		1			1					1					1	1	1	2		5	255	255	255	xxx	xxx	1			NU		0
minispider	0	1	96	0	0		0	hth	3		lit																1															1	1	1	1										1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1		1				1					1								1	1					255	255	255	xxx	xxx	1			NU		0
boneprison1	3	0	96	1	1		0	hth	3		lit																1															1	1	1		1					1				1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1				1	1		1		1										1						255	255	255	xxx	xxx	1			NU		0
boneprison2	3	0	96	1	1		0	hth	3		lit																1															1	1	1		1					1				1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1				1	1		1		1										1						255	255	255	xxx	xxx	1			NU		0
boneprison3	3	0	96	1	1		0	hth	3		lit																1															1	1	1		1					1				1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1				1	1		1		1										1						255	255	255	xxx	xxx	1			NU		0
boneprison4	3	0	96	1	1		0	hth	3		lit																1															1	1	1		1					1				1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1				1	1		1		1										1						255	255	255	xxx	xxx	1			NU		0
bonewall	3	0	96	2	2		0	hth	3		lit							lit									1							1								2	1	1		1					1				1				4	4	1	4	1	1	1	1	4	1	1	1	4	1	1	1													1				1	1		1		1										1						255	255	255	xxx	xxx	1			NU		0
councilmember1	3	2	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			2			255	255	255	xxx	xxx	1			NU		0
councilmember2	3	2	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			2			255	255	255	xxx	xxx	1			NU		0
councilmember3	3	2	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			2			255	255	255	xxx	xxx	1			NU		0
turret1	3	2	128	2	2		0	hth	3		lit																1															1	1	1			1								1				16	16	8	8	16	8	8	8	8	8	8	8	16	8	8	8													1				1				1	1	1							1	1	1						255	255	255	xxx	xxx	1			NU		0
turret2	3	2	128	2	2		0	hth	3		lit																1															1	1	1			1								1				16	16	8	8	16	8	8	8	8	8	8	8	16	8	8	8													1				1				1	1	1							1	1	1						255	255	255	xxx	xxx	1			NU		0
turret3	3	2	128	2	2		0	hth	3		lit																1															1	1	1			1								1				16	16	8	8	16	8	8	8	8	8	8	8	16	8	8	8													1				1				1	1	1							1	1	1						255	255	255	xxx	xxx	1			NU		0
hydra1	3	1	96	0	0		0	hth	3		lit							lit									1							1								2	1	1			1					1			1		1		8	8	8	8	8	8	8	8	8	8	8	8	1	8	8	8													1																			1					4	255	138	0	xxx	xxx	1			NU		0
hydra2	3	1	96	0	0		0	hth	3		lit							lit									1							1								2	1	1			1					1			1		1		8	8	8	8	8	8	8	8	8	8	8	8	1	8	8	8													1																			1					4	255	138	0	xxx	xxx	1			NU		0
hydra3	3	1	96	0	0		0	hth	3		lit							lit									1							1								2	1	1			1					1			1		1		8	8	8	8	8	8	8	8	8	8	8	8	1	8	8	8													1																			1					4	255	138	0	xxx	xxx	1			NU		0
trap-melee	2	3	128	2	2		2	hth	3		lit																1															1	1	1			1								1				1	1	8	8	1	8	8	8	8	8	8	8	1	8	8	8													1				1					1										1						255	255	255	xxx	xxx	1			NU		0
seventombs	2	2	128	0	0		0	hth	3		lit																1															9	1	1			1				1				1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													0																			1	1					255	255	255	xxx	xxx	1			NU		0
dopplezon	3	2	96	2	2		0	hth	3																		1							1								2	1	1	1	1	1								1	1	1		4	1	8	1	1	8	8	8	8	8	8	8	4	8	8	1													1				1					1					1					1				1	5	255	255	255	xxx	xxx	1			NU		0
valkyrie	3	2	96	2	2		0	hth	3																		1							1								2	1	1	1	1	1								1	1	1	1	4	1	8	1	1	8	8	8	8	8	8	8	4	8	8	1													1				1					1					1					1				1	5	255	255	255	xxx	xxx	1			NU		0
act2guard3	3	2	96	2	2		0	hth	3																	1	1	1	1	1		1		1	1							8	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1										1					1	1	1	1			255	255	255	xxx	xxx	1			NU		0
act3hire	3	2	96	2	2		0	1hs	3	lit	lit				lsd		buc									1	1				1		1									4	1	1	1	1	1			1					1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1									1					1					1	1	1			5	255	255	255	xxx	xxx	7	11		NU		0
megademon1	3	3	96	3	3		2	hth	3		lit				flb,wax,wsc,wsd												1				1											2	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		255	255	255	xxx	xxx	1	10	11	NU		0
megademon2	3	3	96	3	3		2	hth	3		lit				flb,wax,wsc,wsd												1				1											2	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		255	255	255	xxx	xxx	1	10	11	NU		0
megademon3	3	3	96	3	3		2	hth	3		lit				flb,wax,wsc,wsd												1				1											2	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		255	255	255	xxx	xxx	1	10	11	NU		0
necroskeleton	3	2	80	2	2		0	1hs	3	lit,med	lit,hvy	lit,hvy	lit,des	lit,des	axe,mac,fla,hax,scm,nil,buc,lrg,kit,nil,lit		nil,buc,lrg,kit	nil,lit	nil,lit							1	1	1	1	1	1		1	1	1							9	1	1	1	1	1	1	1		1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1										1		1				255	255	255	xxx	xxx	1			NU		0
necromage	3	2	80	2	2		0	hth	3	lit,med	lit,hvy	lit,hvy	lit,des	lit,des				nil,lit	nil,lit		pos,cld,fir,lht	pos,cld,fir,lht				1	1	1	1	1				1	1		1	1				9	1	1	1	1	1	1	1		1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1										1		1			5	255	255	255	xxx	xxx	1			NU		0
griswold	3	3	72	2	2		0	hth	1		lit																1															1	1	1	1		1								1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1					1					1				1		255	255	255	xxx	xxx	1			NU		0
compellingorb	1	2	96	0	0		0	hth	3		lit							lit	lit								1							1	1							3	1	1											1				1	1	8	8	8	8	8	8	1	1	8	8	1	8	8	8													1						1													1						255	255	255	xxx	xxx	1			NU		0
tyrael2	4	4	144	2	2		0	hth	3		lit		lit	lit													1		1	1												3		1													1		1	1	8	8	8	8	8	8	8	8	8	8	1	8	8	8		1						1	-100	-20	60	100	1				1											1				1	1				5	0	0	255	xxx	xxx	1			NU		0
darkwanderer	1	2	96	3	3		0	hth	3		lit							lit									1							1								2	1	1	1										1				1	8	1	8	8	8	8	8	8	8	8	8	1	8	8	8													1				1	1									1					1	1	1				255	255	255	xxx	xxx	1			NU		0
trap-nova	1	3	128	0	0		0	hth	3		lit																1															1	1	1			1				1				1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													0																			1						255	255	255	xxx	xxx	1			NU		0
spiritmummy	3	2	96	3	3		0	hth	3		lit																1															1																	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		255	255	255	xxx	xxx	1			NU		0
lightningspire	4	3	128	1	1		0	hth	3		lit							lit									1							1								2	1	1			1								1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1				1					1								1	1	1		1				255	255	255	xxx	xxx	1			NU		0
firetower	3	3	128	3	3		0	hth	3		lit																1															1	1	1			1								1				16	16	8	8	16	8	8	8	8	8	8	8	16	8	8	8													1				1					1								1	1	1						255	255	255	xxx	xxx	1			NU		0
slinger1	3	2	96	2	2		0	1ht	3	lit,bab,fan,pha,pon	lit,med,hvy		lit,med,hvy	lit,med,hvy		jav	buc	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	bld				1	1		1	1		1	1	1	1	1	1	1				11	1	1	1	1	1		1						1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1		255	255	255	xxx	xxx	1			NU		0
slinger2	3	2	96	2	2		0	1ht	3	lit,bab,fan,pha,pon	lit,med,hvy		lit,med,hvy	lit,med,hvy		jav	buc	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	bld				1	1		1	1		1	1	1	1	1	1	1				11	1	1	1	1	1		1						1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1		255	255	255	xxx	xxx	1			NU		0
slinger3	3	2	96	2	2		0	1ht	3	lit,bab,fan,pha,pon	lit,med,hvy		lit,med,hvy	lit,med,hvy		jav	buc	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	bld				1	1		1	1		1	1	1	1	1	1	1				11	1	1	1	1	1		1						1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1		255	255	255	xxx	xxx	1			NU		0
slinger4	3	2	96	2	2		0	1ht	3	lit,bab,fan,pha,pon	lit,med,hvy		lit,med,hvy	lit,med,hvy		jav	buc	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	bld				1	1		1	1		1	1	1	1	1	1	1				11	1	1	1	1	1		1						1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1		255	255	255	xxx	xxx	1			NU		0
act2guard4	0	2	96	2	2		0	hth	3	lit,med	lit,med	lit,med	lit,med	lit,med	spr,glv			lit	lit	lit						1	1	1	1	1	1			1	1	1						9		1	1														8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1	1									1	1				1	1		2			255	255	255	xxx	xxx	1			NU		0
act2guard5	0	2	96	2	2		0	hth	3	lit,med	lit,med	lit,med	lit,med	lit,med	spr,glv			lit	lit	lit						1	1	1	1	1	1			1	1	1						9		1	1														8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1	1									1	1				1	1		2			255	255	255	xxx	xxx	1			NU		0
skmage_cold1	3	2	80	2	2		0	hth	3	lit,lit,lit,med,hvy,hvy,hvy	lit,med,hvy	lit,med,hvy,des	lit,med,hvy,des	lit,med,hvy,des				lit,med,hvy,des	lit,med,hvy,des		cld	cld				1	1	1	1	1				1	1		1	1				9	1	1	1	1	1	1	1		1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			5	0	60	255	xxx	xxx	1			xx	SkeletonRaise	0
skmage_cold2	3	2	80	2	2		0	hth	3	lit,lit,lit,med,hvy,hvy,hvy	lit,med,hvy	lit,med,hvy,des	lit,med,hvy,des	lit,med,hvy,des				lit,med,hvy,des	lit,med,hvy,des		cld	cld				1	1	1	1	1				1	1		1	1				9	1	1	1	1	1	1	1		1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			5	0	60	255	xxx	xxx	1			xx	SkeletonRaise	0
skmage_cold3	3	2	80	2	2		0	hth	3	lit,lit,lit,med,hvy,hvy,hvy	lit,med,hvy	lit,med,hvy,des	lit,med,hvy,des	lit,med,hvy,des				lit,med,hvy,des	lit,med,hvy,des		cld	cld				1	1	1	1	1				1	1		1	1				9	1	1	1	1	1	1	1		1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			5	0	60	255	xxx	xxx	1			xx	SkeletonRaise	0
skmage_cold4	3	2	80	2	2		0	hth	3	lit,lit,lit,med,hvy,hvy,hvy	lit,med,hvy	lit,med,hvy,des	lit,med,hvy,des	lit,med,hvy,des				lit,med,hvy,des	lit,med,hvy,des		cld	cld				1	1	1	1	1				1			1	1				9	1	1	1	1	1	1	1		1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			5	0	60	255	xxx	xxx	1			xx	SkeletonRaise	0
skmage_fire1	3	2	80	2	2		0	hth	3	lit,lit,lit,med,hvy,hvy,hvy	lit,med,hvy	lit,med,hvy,des	lit,med,hvy,des	lit,med,hvy,des				lit,med,hvy,des	lit,med,hvy,des		fir	fir				1	1	1	1	1				1	1		1	1				9	1	1	1	1	1	1	1		1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			5	255	138	0	xxx	xxx	1			xx	SkeletonRaise	0
skmage_fire2	3	2	80	2	2		0	hth	3	lit,lit,lit,med,hvy,hvy,hvy	lit,med,hvy	lit,med,hvy,des	lit,med,hvy,des	lit,med,hvy,des				lit,med,hvy,des	lit,med,hvy,des		fir	fir				1	1	1	1	1				1	1		1	1				9	1	1	1	1	1	1	1		1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			5	255	138	0	xxx	xxx	1			xx	SkeletonRaise	0
skmage_fire3	3	2	80	2	2		0	hth	3	lit,lit,lit,med,hvy,hvy,hvy	lit,med,hvy	lit,med,hvy,des	lit,med,hvy,des	lit,med,hvy,des				lit,med,hvy,des	lit,med,hvy,des		fir	fir				1	1	1	1	1				1	1		1	1				9	1	1	1	1	1	1	1		1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			5	255	138	0	xxx	xxx	1			xx	SkeletonRaise	0
skmage_fire4	3	2	80	2	2		0	hth	3	lit,lit,lit,med,hvy,hvy,hvy	lit,med,hvy	lit,med,hvy,des	lit,med,hvy,des	lit,med,hvy,des				lit,med,hvy,des	lit,med,hvy,des		fir	fir				1	1	1	1	1				1			1	1				9	1	1	1	1	1	1	1		1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			5	255	138	0	xxx	xxx	1			xx	SkeletonRaise	0
skmage_ltng1	3	2	80	2	2		0	hth	3	lit,lit,lit,med,hvy,hvy,hvy	lit,med,hvy	lit,med,hvy,des	lit,med,hvy,des	lit,med,hvy,des				lit,med,hvy,des	lit,med,hvy,des		lht	lht				1	1	1	1	1				1	1		1	1				9	1	1	1	1	1	1	1		1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			5	255	255	255	xxx	xxx	1			xx	SkeletonRaise	0
skmage_ltng2	3	2	80	2	2		0	hth	3	lit,lit,lit,med,hvy,hvy,hvy	lit,med,hvy	lit,med,hvy,des	lit,med,hvy,des	lit,med,hvy,des				lit,med,hvy,des	lit,med,hvy,des		lht	lht				1	1	1	1	1				1	1		1	1				9	1	1	1	1	1	1	1		1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			5	255	255	255	xxx	xxx	1			xx	SkeletonRaise	0
skmage_ltng3	3	2	80	2	2		0	hth	3	lit,lit,lit,med,hvy,hvy,hvy	lit,med,hvy	lit,med,hvy,des	lit,med,hvy,des	lit,med,hvy,des				lit,med,hvy,des	lit,med,hvy,des		lht	lht				1	1	1	1	1				1	1		1	1				9	1	1	1	1	1	1	1		1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			5	255	255	255	xxx	xxx	1			xx	SkeletonRaise	0
skmage_ltng4	3	2	80	2	2		0	hth	3	lit,lit,lit,med,hvy,hvy,hvy	lit,med,hvy	lit,med,hvy,des	lit,med,hvy,des	lit,med,hvy,des				lit,med,hvy,des	lit,med,hvy,des		lht	lht				1	1	1	1	1				1			1	1				9	1	1	1	1	1	1	1		1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			5	255	255	255	xxx	xxx	1			xx	SkeletonRaise	0
hellbovine	3	2	96	2	2		2	hth	3		lit				hal,pax,btx												1				1											2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			2			255	255	255	xxx	xxx	1			NU		0
window1	2	3	128	3	3		0	hth	3		lit							lit									1							1								2	1	1											1				1	1	8	8	8	8	8	8	8	8	8	8	1	8	8	8													1				1					1												1				255	255	255	xxx	xxx	1			NU		0
window2	2	3	128	3	3		0	hth	3		lit							lit									1							1								2	1	1											1				1	1	8	8	8	8	8	8	8	8	8	8	1	8	8	8													1				1					1												1				255	255	255	xxx	xxx	1			NU		0
slinger5	3	2	96	2	2		0	1ht	3	lit,bab,fan,pha,pon	lit,med,hvy		lit,med,hvy	lit,med,hvy		opl	buc	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	bld				1	1		1	1		1	1	1	1	1	1	1				11	1	1	1	1	1		1						1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1		255	255	255	xxx	xxx	1			NU		0
slinger6	3	2	96	2	2		0	1ht	3	lit,bab,fan,pha,pon	lit,med,hvy		lit,med,hvy	lit,med,hvy		gpl	buc	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	bld				1	1		1	1		1	1	1	1	1	1	1				11	1	1	1	1	1		1						1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1		255	255	255	xxx	xxx	1			NU		0
fetishblow1	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1				1		255	255	255	xxx	xxx	1			xx	SkeletonRaise	0
fetishblow2	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1				1		255	255	255	xxx	xxx	1			xx	SkeletonRaise	0
fetishblow3	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1				1		255	255	255	xxx	xxx	1			xx	SkeletonRaise	0
fetishblow4	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1				1		255	255	255	xxx	xxx	1			xx	SkeletonRaise	0
fetishblow5	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1				1		255	255	255	xxx	xxx	1			xx	SkeletonRaise	0
mephistospirit	3	2	96	2	2		0	hth	3		lit																1															1		1			1												16	16	8	8	16	8	8	8	8	8	8	8	16	8	8	8													1															1				1					3	255	255	255	xxx	xxx	1			NU		0
smith	3	2	96	2	2		0	hth	3		lit																1															1	1	1	1		1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1				1	1					1	1			1	3	255	128	0	xxx	xxx	1			NU		0
trappedsoul1	3	3	128	2	2		1	hth	3		lit							lit									1							1								2	1	1			1	1			1	1	1		1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1								1	-60	-20	40	70	1				1					1								1	1	1				1		255	255	255	xxx	xxx	1			NU		0
trappedsoul2	3	3	128	2	2		1	hth	3		lit							lit									1							1								2	1	1			1	1			1	1	1		1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1								1	-60	-20	40	70	1				1					1								1	1	1				1		255	255	255	xxx	xxx	1			NU		0
jamella	0	2	80	2	2		0	hth	3		lit							lit									1							1								2		1	1						1	1					1		8	8	8	8	8	8	8	8	1	1	8	8	8	8	8	8													1				1										1	1				1	1					255	255	255	xxx	xxx	1			NU		0
izualghost	4	4	144	2	2		0	hth	3		lit							lit									1															1	1	1							1				1		1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1								1	-150	-22	44	100	0				1	1										1				1	1				5	255	255	255	xxx	xxx	1			NU		0
fetish11	1	1	48	2	2		0	1hs	3		lit				fbl,fsp												1				1											2	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1				1		255	255	255	xxx	xxx	1			NU		0
malachai	4	2	128	3	3		0	hth	3		lit							lit									1							1								2		1															8	8	8	8	8	8	8	8	1	1	8	8	8	8	8	8													1				1	1									1	1				1	1				5	255	255	255	xxx	xxx	1			NU		0
hephasto	3	2	96	2	2		0	hth	3		lit																1															1	1	1	1		1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1				1	1					1	1			1	3	255	128	0	xxx	xxx	1			NU		0
Expansion																																																																																																																										0
wakeofdestruction	1	1	128	0	0		0	hth	3		lit																1															1	1	1							1	1			1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1			1									1							1						255	255	255	xxx	xxx	1			NU		0
chargeboltsentry	1	1	128	0	0		0	hth	3		lit							lit									1							1								2	1	1							1	1			1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1			1									1							1		1				255	255	255	xxx	xxx	1			NU		0
lightningsentry	1	1	128	0	0		0	hth	3		lit							lit									1							1								2	1	1							1	1			1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1			1									1							1		1				255	255	255	xxx	xxx	1			NU		0
bladecreeper	1	1	128	0	0		0	hth	3		lit																1															1	1	1	1						1				1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1			1									1							1		1				255	255	255	xxx	xxx	1			NU		0
invisopet	1	1	128	0	0		0	hth	3		lit																1															1	1	1							1				1				16	16	16	8	16	8	8	8	16	16	8	8	16	8	8	8													1			1			1			1																255	255	255	xxx	xxx	1			NU		0
infernosentry	1	1	128	0	0		0	hth	3		lit																1															1	1	1			1				1	1			1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1			1									1							1						255	255	255	xxx	xxx	14	9		NU		0
deathsentry	1	1	128	0	0		0	hth	3		lit							lit									1															1	1	1							1	1			1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1			1									1							1						255	255	255	xxx	xxx	1			NU		0
shadowwarrior	1	1	128	2	2		0	hth	3		lit																1							1								2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	1	1	8	8	8	8	8	8	8	4	8	8	1													1				1					1			1							1						255	255	255	xxx	xxx	1			NU		0
shadowmaster	1	1	128	2	2		0	hth	3		lit																1							1								2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	1	1	8	8	8	8	8	8	8	4	8	8	1													1				1					1			1							1						255	255	255	xxx	xxx	1			NU		0
druidhawk	3	3	88	0	0		0	hth	3		lit							lit									1							1								2	1	1	1		1				1				1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													0			1									1							1						255	255	255	xxx	xxx	1			NU		0
spiritwolf	3	3	88	2	2		1	hth	3		lit							lit	lit								1							1	1							3	1	1	1	1	1				1				1	1	1	1	8	8	16	8	8	8	8	8	8	8	8	8	8	8	8	16													0				1					1										1				1		255	255	255	xxx	xxx	1			NU		0
fenris	3	3	88	2	2		1	hth	3		lit							lit	lit								1							1	1							3	1	1	1	1	1				1				1	1	1	1	8	8	16	8	8	8	8	8	8	8	8	8	8	8	8	16													0				1					1										1				1		255	255	255	xxx	xxx	1			NU		0
spiritofbarbs	2	2	88	2	2		0	hth	3		lit																1															1	1	1	1										1				1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8													0				1					1										1					4	255	255	255	xxx	xxx	1			NU		0
heartofwolverine	2	2	88	2	2		0	hth	3		lit																1															1	1	1	1										1				1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8													0				1					1										1					4	255	50	50	xxx	xxx	1			NU		0
oaksage	2	2	88	2	2		0	hth	3		lit																1															1	1	1	1										1				1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8													0				1					1										1					4	255	255	255	xxx	xxx	1			NU		0
plaguepoppy	1	1	96	0	0		2	hth	3		lit																1															1	1	1	1		1				1				1				16	16	16	8	16	8	8	8	16	16	8	8	16	8	8	8													0			1									1							1						255	255	255	xxx	xxx	1			NU		0
cycleoflife	1	1	96	0	0		1	hth	3		lit																1															1	1	1	1		1				1				1				16	16	16	8	16	8	8	8	16	16	8	8	16	8	8	8													0			1									1							1						255	255	255	xxx	xxx	1			NU		0
vinecreature	1	1	96	0	0		1	hth	3		lit																1															1	1	1	1		1				1				1				16	16	16	8	16	8	8	8	16	16	8	8	16	8	8	8													0			1									1							1						255	255	255	xxx	xxx	1			NU		0
druidbear	3	3	104	2	2		2	hth	3		lit							lit	lit								1							1	1							3	1	1	1	1	1	1			1				1	1	1		8	8	16	8	8	8	8	8	8	8	8	8	8	8	8	16													1				1					1				1						1				2	2	255	128	255	xxx	xxx	1			NU		0
eagle	2	3	96	2	2		0	hth	3		lit							lit									1							1								2		1	1	1	1	1	1							1		1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1						1				1		255	255	255	xxx	xxx	1			NU		0
