Name	complete	* status	itype1	itype2	itype3	itype4	itype5	itype6	etype1	etype2	etype3	Rune1	Rune2	Rune3	Rune4	Rune5	Rune6	T1Code1	T1Param1	T1Min1	T1Max1	T1Code2	T1Param2	T1Min2	T1Max2	T1Code3	T1Param3	T1Min3	T1Max3	T1Code4	T1Param4	T1Min4	T1Max4	T1Code5	T1Param5	T1Min5	T1Max5	T1Code6	T1Param6	T1Min6	T1Max6	T1Code7	T1Param7	T1Min7	T1Max7	Rune Name	server	eol
Drekavac	1	Two socketables	glov									jew	jew	r51				dmg-max		18	23	skillcap		1	1	dmg-cold		25	50	cold-thorns	75	101	150	mag%		11	20	allskills		1	1	swingcast3		45	45	Drekavac		0
Rainbow	1	Two socketables	belt									jew	jew	r05				res-all		11	15	extra-all		3	3	mag%		6	8	light		2	2													Rainbow		0
Prodigy	1	Two socketables	belt									jew	jew	r15				extra-pm		-3	-3	extra-fire		6	8	extra-ltng		6	8	mana-kill		31	45	regen-mana		11	20	cast3		20	20	att%		100	100	Prodigy		0
Fuse	1	Two socketables	belt									jew	jew	r23				res-pois		-30	-30	ac%		58	86	gethit-skill	79	25	14	res-fire		31	50	extra-fire/lvl	4	4	4	charged	564	20	5	dmg-fire		5	24	Fuse		0
Pulsa Dinura	1	Two socketables	belt									jew	jew	r34				pal		1	1	ac%		87	114	att-skill	563	2	6	heal-kill		31	50	dmg-fire		13	38	wrath-synergy		21	40	swingcast3		15	15	Pulsa Dinura		0
Truce	1	Two socketables	belt									jew	jew	r42				ac%		172	200	red-dmg%		10	10	swingcast3		-5	-5	slow-thorns		5	5	dmg-stun		25	25									Truce		0
Dyaus Pita	1	Two socketables	belt									jew	jew	r50				death-skill	501	100	19	ac%		115	143	str%		11	15	enr%		11	15	vit%		11	15									Dyaus Pita		0
Ahriman	1	Two socketables	belt									jew	jew	r52				enr-factor		-5	-5	ac%		172	200	dmg-elem	25	50	150	res-all		31	40	all-stats		31	50	allskills		1	1	ease		10	10	Ahriman		0
Epicenter	1	Two socketables	boot									jew	jew	r06				ac%		4	15	crush/lvl	2	2	2	death-skill	612	100	21	hp%		11	15													Epicenter		0
Outlaw	1	Two socketables	boot									jew	jew	r14				ac%		30	57	shadows-max		2	2	enr		11	15	ac		-1	-1	howl-thorns		5	5									Outlaw		0
Ginfaxi	1	Two socketables	boot									jew	jew	r22				enr%		-5	-5	oskill	689	1	4	ac%		30	57	slow-thorns		5	5	str		16	20	ac-global		11	15					Ginfaxi		0
Craton	1	Two socketables	boot									jew	jew	r32				vit		-10	-10	ac-global		31	40	uninterrupt		11	20	att-skill	595	5	7	crush		3	3	all-stats		21	25	red-dmg		16	20	Craton		0
Megalith	1	Two socketables	boot									jew	jew	r40				ac%		115	143	cast3		25	25	str		41	50	red-dmg%		5	5	allskills		1	1	regen-mana		30	30					Megalith		0
Nephilim	1	Two socketables	boot									jew	jew	r48				ac%		144	171	str%		21	25	vit%		21	25	ac		150	150	death-skill	518	100	51	strvit		50	50					Nephilim		0
Hibagon	1	Two socketables	boot									jew	jew	r53				ease		-3	-3	ac%		172	200	reanimate	2233	5	5	reanimate	2234	5	5	reanimate	2223	5	5	res-all		31	40	allskills		1	1	Hibagon		0
StataMater	1	Two socketables	azhm									jew	jew	r16				dex%		6	10	oskill	566	1	7	enr%		11	15	res-fire		100	100	pierce-fire		5	5	red-dmg		11	15	gold%		51	75	StataMater		0
Amaterasu	1	Two socketables	azhm									jew	jew	r24				enr		40	40	oskill	632	1	9	extra-fire		11	13	ama		1	2	light		5	5	gold%		101	125	abs-fire%		2	5	Amaterasu		0
Siegfried	1	Two socketables	azhm									jew	jew	r31				ac%		72	100	dex		50	50	res-all		21	25	dmg-elem	250	84	250	swing3		40	40	oskill	698	1	8	crush		5	5	Siegfried		0
Lohengrin	1	Two socketables	azhm									jew	jew	r42				reanimate	1849	1	2	reanimate	1850	1	2	reanimate	1851	1	2	lohengrin		40	40	dmg-max		26	38	state	126	1	1	desc-lockout		1	1	Lohengrin		0
Unicorn	1	Two socketables	azhm									jew	jew	r52				enr-factor		16	20	ama		3	5	cast3		40	40	mm-syn		6	8	abs-fcl%		10	10	enr-factor%		15	20	enr-factor%		15	20	Unicorn		0
Edda	1	Two socketables	azsd									jew	jew	r15				extra-pm		3	5	cast3		15	15	mana%		11	20	ama		1	1	ease		-15	-15	extra-fire		6	8					Edda		0
Lion	1	Two socketables	azsd									jew	jew	r35				all-stats%		18	27	swing3		20	20	block		1	1	light		2	2	dmg-global		21	30	ac%		87	114	balance3		40	40	Lion		0
Eloi	1	Two socketables	azsd									jew	jew	r42				oskill	668	11	27	ac%		115	143	dmg-minion		11	15	red-dmg%		10	10	enr		-25	-25	cheap		5	5					Eloi		0
Nix	1	Two socketables	azsd									jew	jew	r48				skill-dur		15	15	ac%		172	200	oskill	703	22	29	extra-cold		21	25	dex%		25	25	oskill	397	1	3	reanimate	1564	10	10	Nix		0
Ea2	1	Two socketables	azsd									jew	jew	r52				enr-factor		26	45	ama		2	2	ac%		115	143	ease		-20	-20	cast3		60	60	extra-firepm		21	30	move3		40	40	Ea2		0
Afrit	1	Two socketables	ishd									jew	jew	r13				str		-20	-20	oskill	525	1	9	extra-pm		6	10	cast3		15	15	mag%		11	20	red-dmg		3	5					Afrit		0
Rahab	1	Two socketables	ishd									jew	jew	r19				dex		5	5	oskill	353	1	4	lifesteal		2	4	uninterrupt		11	15	ac%		30	57	str		15	15	att-skill	473	10	4	Rahab		0
Ligeia	1	Two socketables	ishd									jew	jew	r28				res-cold		30	30	kill-skill	62	15	13	death-skill	569	100	34	oskill	695	11	14	res-all		40	40	res-pois		-90	-90	oskill	691	11	14	Ligeia		0
Dar-Al-Harb	1	Two socketables	ishd									jew	jew	r37				cast3		15	15	extra-fire/lvl	8	8	8	extra-ltng/lvl	8	8	8	dex-enr		25	25	ass		3	4	oskill	401	19	22	oskill	1021	16	19	Dar-Al-Harb		0
Scorched Earth	1	Two socketables	ishd									jew	jew	r51				dmg-max		8	20	att-skill	632	33	59	dmg-fire		63	125	extra-fire		21	25	dmg-stun		75	75	ac%		172	200	all-stats		31	50	Scorched Earth		0
Algiz	1	Two socketables	phlm									jew	jew	r09				dmg-ltng		1	10	ac-global		11	15	att-skill	540	10	4	crush		3	3	str%		10	10	vit%		10	10					Algiz		0
Nasrudin	1	Two socketables	phlm									jew	jew	r19				dex		31	40	ac%		58	86	all3		50	50	cast3		-20	-20	block3		-20	-20	gold%		51	75	oskill	690	3	9	Nasrudin		0
Sagarmatha	1	Two socketables	phlm									jew	jew	r36				ac%		58	86	crush		5	5	dmg-cold	50	38	100	res-cold		51	70	att-skill	571	35	9	charged	828	50	12					Sagarmatha		0
Morthwyrtha	1	Two socketables	phlm									jew	jew	r43				block3		-20	-20	bar		3	4	oskill	563	1	3	maxspirits		1	1	dmg-minion		31	40	att%-minion		41	50	oskill	416	31	34	Morthwyrtha		0
Wodziwob	1	Two socketables	phlm									jew	jew	r53				ease		-3	-3	att-skill	708	100	23	extra-cold		16	25	dmg-undead		100	100	mana-kill		250	250	mana%		21	25	avoidance		5	5	Wodziwob		0
Enmerkar	1	Two socketables	basd									jew	jew	r17				ac%		58	86	all-stats%		11	20	shamans-syn		51	70	bar		1	1	charged	449	10	6									Enmerkar		0
Warpath	1	Two socketables	basd									jew	jew	r27				ac%		87	114	vit%		10	10	att-skill	542	10	4	dmg-norm		13	38	crush		5	5	block3		20	20					Warpath		0
Gauntlet	1	Two socketables	basd									jew	jew	r39				hp-minion		-10	-10	att-skill	500	33	3	thorns%		201	250	heal-kill		51	100	block		-10	-10	ac%		87	114	openwounds		100	100	Gauntlet		0
Huracan	1	Two socketables	basd									jew	jew	r44				ac%		144	171	att-skill	498	15	7	res-all		50	50	dmg-elem		1	250	swing3		40	40	res-pois		-50	-50	oskill	58	22	26	Huracan		0
E-Engur-A	1	Two socketables	basd									jew	jew	r52				ac%		172	200	enr-factor		-5	-5	all-stats		50	50	stupid-thorns		2	5	mag%		26	50	res-firepoison		100	100	bar		3	3	E-Engur-A		0
Nezha	1	Two socketables	pelt									jew	jew	r18				ac%		58	86	dex%		10	10	swing3		20	20	mana%		11	20	mag%		11	20	dru		1	1	avoidance		5	5	Nezha		0
Natha	1	Two socketables	pelt									jew	jew	r28				res-ltng		-30	-30	ac%		58	86	hit-skill	492	10	2	att%		31	50	swing3		20	20	balance3		50	50	red-dmg%		10	10	Natha		0
Norma	1	Two socketables	pelt									jew	jew	r38				att%-minion		-50	-50	enr-factor%		21	25	motw-elem		11	15	ac%		115	143	dru		2	2	cast3		15	15	oskill	997	4	8	Norma		0
Grove	1	Two socketables	pelt									jew	jew	r45				res-all		16	25	motw-phys		21	30	crush		5	5	str%		20	20	dex%		20	20	reanimate	2333	6	10	oskill	634	1	5	Grove		0
Slyph	1	Two socketables	pelt									jew	jew	r52				ac%		172	200	red-dmg%		5	5	extra-pois		16	25	dru		2	2	dmg-minion		31	40	hp-minion		41	60	slow-thorns-r		3	5	Slyph		0
Cube	1	Two socketables	head									jew	jew	r16				dex%		-5	-5	balance		20	20	balance%		10	10	ac%		58	86	nec		1	1	gold%		16	25					Cube		0
Warlock	1	Two socketables	head									jew	jew	r25				res-cold		-45	-45	ac%		58	86	att-skill	451	50	12	oskill	324	3	8	res-fire		30	30	lifesteal		9	13	crush		11	13	Warlock		0
Nahual	1	Two socketables	head									jew	jew	r36				ac%		115	143	oskill	362	4	14	oskill	363	2	12	hp%-mp%		21	40	allskills		2	2	all-stats		31	40	gethit-skill	513	10	4	Nahual		0
Quimbanda	1	Two socketables	head									jew	jew	r47				hp%-mp%		-2	-2	extra-fcl		16	25	nec		2	2	cast3		40	40	oskill	683	1	4	hp-minion		21	25	oskill	22	1	4	Quimbanda		0
Wyrm2	1	Two socketables	head									jew	jew	r51				ac%		172	200	dmg-max		8	20	crush		11	13	dmg-pois	250	2560	5120	oskill	965	21	25	str%		31	40	dex%		31	40	Wyrm2		0
Ilmatar	1	Two socketables	pzhm									jew	jew	r10				extra-ltng		3	3	att-skill	999	25	7	pal		1	1	regen		11	15	str		21	25	dex		21	25	enr		21	25	Ilmatar		0
Hierodule	1	Two socketables	pzhm									jew	jew	r25				res-cold		-30	-30	state	97	1	1	desc-sorc		1	1	pal		1	1	cast3		20	20	extra-ltng		6	8	extra-pm		6	8	Hierodule		0
Crusade	1	Two socketables	pzhm									jew	jew	r37				cast3		-15	-15	att-skill	712	5	3	oskill	360	6	12	oskill	357	6	12	uninterrupt		45	45	ac%		58	86	str		21	30	Crusade		0
Surya	1	Two socketables	pzhm									jew	jew	r46				ac%		115	143	oskill	698	1	12	gold%		167	167	light		4	4	res-fire		41	50	oskill	360	1	4	all-stats%		11	15	Surya		0
Malakbel	1	Two socketables	pzhm									jew	jew	r53				ease		-13	-13	reanimate	2335	2	2	res-fire		100	100	pal		2	2	cast3		10	10	extra-fire/lvl	8	8	8	death-skill	501	100	41	Malakbel		0
Asmodai	1	Two socketables	ashd									jew	jew	r14				mana-kill		11	20	heal-kill		11	20	gold%		16	16	dmg-min		3	5	kill-skill	839	5	4	skill-dur		21	25					Asmodai		0
Sangreal	1	Two socketables	ashd									jew	jew	r28				res-ltng		-30	-30	ac		33	33	desc-dbaura		1	1	aura	297	1	1	swing3		25	25	balance3		25	25	block		-10	-10	Sangreal		0
Zohar	1	Two socketables	ashd									jew	jew	r33				slow-thorns		20	20	oskill	676	1	7	ac%		87	114	dmg-max		38	50	cheap		5	5	swing3		20	20	avoidance		6	10	Zohar		0
Asclepion	1	Two socketables	ashd									jew	jew	r46				oskill	358	26	34	swingcast3		15	15	block3		30	30	regen/lvl	48	48	48	pal		1	2	res-all		25	25	res-pois		75	75	Asclepion		0
Amaymon	1	Two socketables	ashd									jew	jew	r51				dmg-max		46	58	slow		10	10	oskill	420	4	13	dmg-minion		41	50	hp-minion		51	75	res-all		100	100	reanimate	1052	25	25	Amaymon		0
Demeter	1	Two socketables	stor									jew	jew	r23				ac%		58	86	res-pois		20	20	oskill	67	12	15	pierce-pois		16	20	sor		2	2	red-dmg		11	20					Demeter		0
Curandera	1	Two socketables	stor									jew	jew	r29				ac%		58	86	sor		2	2	regen/lvl	48	48	48	red-dmg%		16	20	res-all		11	15									Curandera		0
Astarte	1	Two socketables	stor									jew	jew	r34				ac%		87	114	swing3		25	25	oskill	756	1	5	moon-syn		151	200	dmg-min		38	50	dmg-stun		250	250	oskill	859	1	5	Astarte		0
Oracle	1	Two socketables	stor									jew	jew	r40				ac%		115	143	sor		3	4	mana%		31	50	cast3		40	40	mana/lvl	480	480	480	ac		500	500					Oracle		0
Vanity	1	Two socketables	stor									jew	jew	r47				ac%		144	171	gold%		151	200	mag%		16	25	sor		3	5	dex		51	100	enr		51	100	hp%-mp%		-2	-2	Vanity		0
Comaetho	1	Two socketables	stor									jew	jew	r50				ac%		144	171	avoidance		5	5	sor		2	2	pierce-all		16	25	hex-syn		50	50	slow-thorns		10	10					Comaetho		0
Venefica	1	Two socketables	stor									jew	jew	r53				ease		-8	-8	ac%		172	200	extra-pois/lvl	16	16	16	sor		4	5	skillcap		1	1	howl-thorns		21	25	poison-dur		201	250	Venefica		0
Dawn	1	Three socketables	weap									jew	jew	jew	r01			dmg%		18	35	gold%		16	30	all-stats%		10	10	kill-skill	496	5	7	balance3		15	15	att%		101	150	light		1	1	Dawn		0
Shark	1	Three socketables	weap									jew	jew	jew	r07			dmg/lvl	4	4	4	dmg%		24	35	kill-skill	600	6	9	blood-phys		11	15	swing3		20	20	openwounds		33	33	mana		-1	-1	Shark		0
Enyo	1	Three socketables	weap									jew	jew	jew	r14			dmg-min		6	10	hpm-str%-enr%		20	20	att-skill	347	15	13	dmg%		69	92	dmg-stun		125	125	allskills		1	1	reanimate	712	21	25	Enyo		0
Azrael	1	Three socketables	weap									jew	jew	jew	r21			res-fire		26	26	kill-skill	518	33	13	hp		101	200	dmg%		87	103	lifesteal		6	13	str-heal		50	50	swingcast3		40	40	Azrael		0
Void	1	Three socketables	weap									jew	jew	jew	r28			res-cold		40	40	dmg%		58	72	slow		33	33	red-dmg		11	15	mana-hit		21	25	reanimate	2344	5	5	dmg-norm		7	13	Void		0
Oblivion	1	Three socketables	weap									jew	jew	jew	r35			all-stats%		7	7	dmg/lvl	12	12	12	att-skill	1002	25	32	dmg%		115	143	crush		8	8	extra-pois		16	20	charged	459	17	20	Oblivion		0
Berith	1	Three socketables	weap									jew	jew	jew	r42			wirts		100	100	gold%		333	333	dmg%		115	143	all3		50	50	uninterrupt		21	25	ac-global		11	15					Berith		0
Gehenna	1	Three socketables	weap									jew	jew	jew	r47			hp%-mp%		23	23	dmg%		144	171	att-skill	703	25	27	dmg-cold	250	188	250	dmg-pois	125	1536	2048	ease		-33	-33	gehenna		25	25	Gehenna		0
Triune	1	Three socketables	weap									jew	jew	jew	r53			ease		-8	-8	dmg%		115	143	dmg-elem		84	417	dmg-max		84	84	res-fcl		66	66	hp-mana		201	400	charged	416	39	10	Triune		0
Banshee	1	Three socketables	bow									jew	jew	jew	r03			dmg%		18	35	hit-skill	459	1	6	dmg/lvl	8	8	8	move3		20	20	dmg-cold	75	5	13	abs-cold%		11	15	kill-skill	712	5	8	Banshee		0
Shockwave	1	Three socketables	bow									jew	jew	jew	r12			dmg%		58	72	kill-skill	90	100	16	slow		11	15	crush		6	8	dex		21	40	enr		21	40	dmg-max		11	15	Shockwave		0
Balance	1	Three socketables	bow									jew	jew	jew	r22			enr%		-5	-5	unity		30	30	courage		15	15	dex		15	15	ac-global		11	15	dmg-global		41	50	dmg%		58	86	Balance		0
Hive	1	Three socketables	bow									jew	jew	jew	r30			uninterrupt		15	15	dmg%		87	114	dmg-max		13	25	kill-skill	779	25	6	dmg-pois	250	1536	2304	regen/lvl	32	32	32	swing3		-15	-15	Hive		0
Phantom	1	Three socketables	bow									jew	jew	jew	r39			hp-minion		-10	-10	hit-skill	998	50	15	dmg%		144	171	all-stats		51	100	mana%		50	50	nofreeze		1	1	stamsteal		11	17	Phantom		0
Curse	1	Three socketables	bow									jew	jew	jew	r48			skill-dur		15	15	hit-skill	525	15	18	kill-skill	563	25	21	str%		25	25	dmg%		144	171	dmg/lvl	24	24	24	ac-global		21	25	Curse		0
Typhaon	1	Three socketables	bow									jew	jew	jew	r52			dmg%		172	200	hit-skill	492	25	11	wirts		50	50	res-all		31	40	swing3		40	40	move3		60	60	dmg-max		76	125	Typhaon		0
Thammuz	1	Three socketables	xbow									jew	jew	jew	r04			poison-dur		-15	-15	dmg%		18	35	kill-skill	809	25	6	hp		111	111	dmg-fire		2	9	swing3		25	25	kill-skill	530	25	6	Thammuz		0
Python	1	Three socketables	xbow									jew	jew	jew	r16			dex%		16	20	str%		21	25	dmg%		58	86	dmg/lvl	12	12	12	hp%		21	25	kill-skill	330	33	14	lifesteal		16	19	Python		0
Cyclops	1	Three socketables	xbow									jew	jew	jew	r29			slow		25	25	dmg%		87	114	dmg-max		51	75	hit-skill	443	5	48	extra-ltng		16	20	swing3		50	50					Cyclops		0
Tartarus	1	Three socketables	xbow									jew	jew	jew	r44			dmg%		172	200	kill-skill	340	10	21	dmg/lvl	32	32	32	swingmove3		-10	-10	res-fireltng		100	100	heal-kill		101	150	str%		41	50	Tartarus		0
Araboth	1	Three socketables	xbow									jew	jew	jew	r45			dmg%		172	200	dmg-max		76	100	oskill	636	1	9	dmg-undead		101	150	all-stats		31	50	light		2	2	regen		41	50	Araboth		0
Cheetah		Three socketables	thro									jew	jew	jew	r02			att%		75	75	dmg%		18	35	move3		30	30	dmg-minion		11	20	att-damage		6	10	att%-minion		21	50	kill-skill	513	5	9	Cheetah		0
Chrysopelea		Three socketables	thro									jew	jew	jew	r10			extra-cold		-3	-3	dmg%		30	57	dmg-min		8	10	kill-skill	469	15	29	pierce-pois		6	10	poison-dur		21	40	wounds/lvl	16	16	16	Chrysopelea		0
Dajjal		Three socketables	thro									jew	jew	jew	r20			addxp		8	8	kill-skill	564	3	8	dmg%		87	114	dmg/lvl	12	12	12	heal-hit		3	5	swing3		40	40	balance3		40	40	Dajjal		0
Manitou		Three socketables	thro									jew	jew	jew	r30			dmg%		115	143	kill-skill	386	50	52	extra-fire		11	13	dmg-max		26	50	all-stats		50	50	bar		2	2	ac/lvl	320	320	320	Manitou		0
Myriad		Three socketables	thro									jew	jew	jew	r40			dmg%		115	143	dmg-global/lvl	16	16	16	kill-skill	779	10	12	dmg-min		26	38	swing3		50	50	indestruct		1	1	crush		6	8	Myriad		0
Naiad		Three socketables	thro									jew	jew	jew	r49			dmg%		172	200	kill-skill	702	25	8	slow		25	25	uninterrupt		50	50	death-skill	828	100	47	att%		200	200					Naiad		0
Burlesque		Three socketables	thro									jew	jew	jew	r51			enr-factor		41	50	dmg%		172	200	dmg-max		78	90	kill-skill	314	25	58	extra-pm		11	13	regen		21	25	dex-enr		100	100	Burlesque		0
Kingsblood2	1	Three socketables	knif						tkni			jew	jew	jew	r26			addxp		10	10	dmg%		115	143	dmg-min		13	13	all-stats		31	40	allskills		1	1	light		2	2	lifesteal		6	12	Kingsblood2		0
Endor	1	Three socketables	scyh									jew	jew	jew	r31			dmg%		72	100	dmg-max		26	50	att-skill	387	50	17	att-skill	330	5	19	extra-cold		16	20	extra-pois		16	20					Endor		0
Urada	1	Three socketables	swor									jew	jew	jew	r46			ac		811	811	dmg%		144	171	reanimate	2340	13	13	dmg-ltng		1	276	all-stats		1	11	swing3		30	30	crush		6	6	Urada		0
Sabertooth	1	Three socketables	axe									jew	jew	jew	r48			dmg%		144	171	oskill	689	1	9	str		75	75	lifesteal		9	17	uninterrupt		15	20	att-damage		100	100	dmg-global/lvl	64	64	64	Sabertooth		0
Seed of Conflict	1	Three socketables	scyh									jew	jew	jew	r49			dmg%		144	171	dmg-max		51	63	ac-global		20	20	att-skill	712	10	9	heal-kill		101	150	mana-kill		101	150	nec		2	4	Seed of Conflict		0
Myrmidon	1	Three socketables	spea									jew	jew	jew	r29			vit%		20	20	dmg%		87	114	dmg/lvl	24	24	24	dex%		20	20	oskill	666	1	4	ac-global		21	40	ease		15	15	Myrmidon		0
Demhe	1	Three socketables	mace						hamm			jew	jew	jew	r33			slow-melee		-5	-5	dmg%		172	200	dmg-max		38	50	att-skill	398	25	50	gehenna		11	13	mana-hit		101	150	dmg-stun		125	125	Demhe		0
Calypso	1	Three socketables	hamm									jew	jew	jew	r37			swing3		30	30	dmg%		144	171	kill-skill	702	33	21	skill-dur		21	25	att-skill	459	5	23	dmg-cold	75	375	500	dmg-norm		19	38	Calypso		0
Pax Mystica	1	Three socketables	staf									jew	jew	jew	r04			poison-dur		-15	-15	charged	346	20	1	res-all		11	15	allskills		1	1	mag%		11	13									Pax Mystica		0
Hadad	1	Three socketables	staf									jew	jew	jew	r11			thorns%		-25	-25	gethit-skill	669	5	13	allskills		2	2	extra-ltng/lvl	8	8	8	slow-thorns		11	15	oskill	680	1	4					Hadad		0
Summanus	1	Three socketables	staf									jew	jew	jew	r19			dex		50	50	enr		25	25	allskills		2	2	att-skill	999	5	17	dmg%		58	86	dmg-max		26	38	swing3		40	40	Summanus		0
Akhenaten	1	Three socketables	staf									jew	jew	jew	r27			vit%		15	15	allskills		3	4	cast3		20	20	extra-fire		21	25	extra-pois		21	25	slow-thorns-r		21	25	res-firepoison		50	50	Akhenaten		0
Aes Dana	1	Three socketables	staf									jew	jew	jew	r36			balance3		15	15	move3		45	45	dru		5	7	dmg-minion		41	50	acidtrance-syn		1	1	mana%		40	40	res-all-group		50	50	Aes Dana		0
Elverfolk	1	Three socketables	staf									jew	jew	jew	r44			dmg-minion		-10	-10	enr-factor		51	100	allskills		6	8	pierce-all		21	30	res-all		31	50	ac-miss		750	750	enr%		21	30	Elverfolk		0
Erilaz	1	Three socketables	staf									jew	jew	jew	r51			ac		1000	1000	ac-global		41	50	sor		6	8	extra-fcl		21	30	ease		-20	-20	balance3		40	40	cast3		60	60	Erilaz		0
Prophecy	1	Three socketables	scep									jew	jew	jew	r06			dmg%		10	26	res-fire		21	40	res-cold		21	40	fire-thorns		21	25	cold-thorns	125	21	25	allskills		1	1	dmg-max		3	4	Prophecy		0
Bane	1	Three socketables	scep									jew	jew	jew	r17			dmg%		58	86	att-skill	531	5	7	att%		31	50	dmg-max		8	13	swing3		20	20	all-stats		21	25	crush/lvl	2	2	2	Bane		0
Judas	1	Three socketables	scep									jew	jew	jew	r22			enr%		5	5	dmg-mon%	11	300	300	desc-judas		1	1	ease		-66	-66	gold%		167	167	mag%		33	33	reanimate	811	21	25	Judas		0
Path	1	Three socketables	scep									jew	jew	jew	r30			ama		2	3	gethit-skill	699	15	18	extra-fire		16	20	extra-pm		16	20	ease		-20	-20	addxp		11	15	enr-factor%		11	15	Path		0
Gabriel	1	Three socketables	scep									jew	jew	jew	r40			swingcast3		30	30	dmg%		115	143	att-skill	579	25	22	extra-ltng		16	20	dmg-max		51	75	pal		3	5	str-vit-regen		100	100	Gabriel		0
Durga	1	Three socketables	scep									jew	jew	jew	r49			ama		3	4	dmg-minion		100	100	extra-fire		21	25	cast3		40	40	heal-kill		51	100	blood-elem		11	13	howl-thorns		11	15	Durga		0
Galdr	1	Three socketables	scep									jew	jew	jew	r51			oskill	1193	11	19	desc-lockout		1	1	state	126	1	1	extra-pierce-fico		15	15	pal		3	5	extra-fico		3	13	block		1	1	Galdr		0
Aegina	1	Three socketables	aspe									jew	jew	jew	r11			thorns%		-25	-25	dmg%		30	57	dmg-cold	25	1	25	oskill	571	1	4	manasteal		31	40	wirts		21	25	att-skill	702	5	3	Aegina		0
Sankara	1	Three socketables	aspe									jew	jew	jew	r34			swing3		30	30	dmg%		87	114	dmg-max		26	50	ac-global		31	50	heal-kill		101	150	kill-skill	814	5	9	att-skill	330	5	58	Sankara		0
Rusalka	1	Three socketables	aspe									jew	jew	jew	r46			dmg%		172	200	dmg-min		76	125	att-skill	1002	50	16	oskill	405	1	12	kill-skill	387	50	57	extra-cop		61	80	all-stats		51	100	Rusalka		0
Evanescence	1	Three socketables	aspe									jew	jew	jew	r51			ama		2	4	dmg%		144	171	dmg-max		91	140	swingmove3		100	100	oskill	464	2	23	red-dmg%		21	25	heal-melee		250	250	Evanescence		0
