Missile	Id	* Laz / status	pCltDoFunc	pCltHitFunc	pSrvDoFunc	pSrvHitFunc	pSrvDmgFunc	SrvCalc1	*srv calc 1 desc	Param1	*param1 desc	Param2	*param2 desc	Param3	*param3 desc	Param4	*param4 desc	Param5	*param5 desc	CltCalc1	*client calc 1 desc	CltParam1	*client param1 desc	CltParam2	*client param2 desc	CltParam3	*client param3 desc	CltParam4	*client param4 desc	CltParam5	*client param5 desc	SHitCalc1	*server hit calc 1 desc	sHitPar1	*server hit param1 desc	sHitPar2	*server hit param2 desc	sHitPar3	*server hit param3 desc	CHitCalc1	*client hit calc1 desc	cHitPar1	*client hit param1 desc	cHitPar2	*client hit param2 desc	cHitPar3	*client hit param3 desc	DmgCalc1	*damage calc 1	dParam1	*damage param1 desc	dParam2	*damage param2 desc	Vel	MaxVel	VelLev	Accel	Range	LevRange	Light	Flicker	Red	Green	Blue	InitSteps	Activate	LoopAnim	CelFile	animrate	AnimLen	AnimSpeed	RandStart	SubLoop	SubStart	SubStop	CollideType	CollideKill	CollideFriend	LastCollide	Collision	ClientCol	ClientSend	NextHit	NextDelay	xoffset	yoffset	zoffset	Size	SrcTown	CltSrcTown	CanDestroy	ToHit	AlwaysExplode	Explosion	Town	NoMultiShot	Holy	*Laz / Slow	CanSlow	ReturnFire	GetHit	SoftHit	KnockBack	Trans	Qty	Pierce	SpecialSetup	MissileSkill	Skill	ResultFlags	HitFlags	HitShift	ApplyMastery	SrcDamage	Half2HSrc	SrcMissDmg	MinDamage	MinLevDam1	MinLevDam2	MinLevDam3	MinLevDam4	MinLevDam5	MaxDamage	MaxLevDam1	MaxLevDam2	MaxLevDam3	MaxLevDam4	MaxLevDam5	DmgSymPerCalc	EType	EMin	MinELev1	MinELev2	MinELev3	MinELev4	MinELev5	Emax	MaxELev1	MaxELev2	MaxELev3	MaxELev4	MaxELev5	EDmgSymPerCalc	ELen	ELevLen1	ELevLen2	ELevLen3	HitClass	NumDirections	LocalBlood	DamageRate	TravelSound	HitSound	ProgSound	ProgOverlay	ExplosionMissile	SubMissile1	SubMissile2	SubMissile3	HitSubMissile1	HitSubMissile2	HitSubMissile3	HitSubMissile4	CltSubMissile1	CltSubMissile2	CltSubMissile3	CltHitSubMissile1	CltHitSubMissile2	CltHitSubMissile3	CltHitSubMissile4	EOL
distraction puff	395		1		1																																																					25				255	255	255	0	0	0	FireSmoke	1024	26	16								1									1										1			1			1						4		8																																					4																						0
distraction start	396		1		1																																																					11				255	255	255	1	0	0	ExpArrowExplode	1024	11	16					3					1							3										1			1			1						4		8																																					1																						0
distraction end	397		1		1																																																					11				255	255	255	1	0	0	ExpArrowExplode	1024	11	16					3					1							3										1			1			1						4		8																																					1																						0
impinfernoflame1	398		1		1					8	Mana Use, 16ths.	16	Minimum range																																									20	20			80				255	178	64	1	0	0	Flamethrower	1024	15	16					3					1							1										1		1				1					Imp Inferno																																							32	1			sorceress_inferno																			0
impinfernoflame2	399		1		1					8	Mana Use, 16ths.	16	Minimum range																																									20	20			80				255	178	64	1	0	0	Flamethrower2	1024	15	16					3					1							1										1		1				1					Imp Inferno																																							32	1			sorceress_inferno																			0
baallightningbolt	400		1		1																																																					25				255	255	255	2	0	2	null	1024	2	16					6	1				1							1										1		1	1			1					Lightning	4																																							1																						0
baallightningtrail	401		1																																																							5				255	255	255	2	0	2	expansion\lightningpiece	1024	1	16					6	1		1		1							1										1						1					Lightning																																								8			monster_lightning_1																			0
baallightningbolt2	402		1																																																							25				255	255	255	2	0	2	null	1024	2	16					6	1				1							1										1		1	1			1					Lightning	4																																							1			monster_lightning_1																			0
baallightningtrail2	403		1																																																							5				255	255	255	2	0	2	expansion\lightningpiece	1024	1	16					6	1		1		1							1										1						1					Lightning																																								8			monster_lightning_1																			0
impfireball	404		1		1	1																												5	damage radius																			18	18			50				255	178	64	1	0	1	expansion\ImpFireball	1024	20	16					6			1									1					1					1		1	1		1	1						5	2	8																		fire	15	5	10	15	15	15	35	5	10	15	15	15							1			imp_missile_1	sorceress_fireball_impact_1			impfireballexplode															0
impfireballexplode	405		1																																																							12				255	178	64	0	0	0	ExpArrowExplode	1024	11	16						1	1										1						1		1				1	1			1						5	2	8																																					1																						0
catapultchargedball on	406		43																																																							10				255	255	255	0	0	1	BigheadLightningMissile	1024	3	16								1									1										1						1								8																																					1																						0
catapultchargedball	407		1	46	1	38																												4	Charged bolts	2	Charged bolts per level					4	Charged bolts	2	Charged bolts per level													25		5		143	143	255	5	0	1	BigheadLightningMissile	1024	3	16					6			1			1						1					1	1		1								1								8																																					1				amazon_lightning_1							catapultchargedballbolt							catapultchargedballbolt				0
catapultchargedballbolt	408		1	10	1																																																	12	12			20		3	4	255	255	255	1	0	1	ChargedBolt	1024	10	16		1	2	8	3	1	1			1							1										1		1	1			1					Charged Bolt	4																				ltng	9	4	3	3	3	3	14	4	3	3	3	3							16			sorceress_chargedbolt_1			lightning																0
imp spawn monsters	409		1		1	39																																																				12				255	178	64	0	0	0	ExpArrowExplode	1024	11	16						1	1										1						1		1				1	1			1						4		8																																					1																						0
catapult spike ball on	410		43																																																							50				255	255	255	1	0	0	Meteor	1024	12	16								1									1										1														8																																					1																						0
catapult spike ball	411		1	47	1	40																												0	spikes (0 = skill)	0	spikes per lvl					0	spikes (0 = skill)	0	spikes per lvl													25				255	255	255	1	0	0	Meteor	1024	12	16		1		7	6			1									1					1					1														8																																					1				sorceress_fireball_impact_1							catapult spike in air							catapult spike in air	fireexplode			0
catapult spike in air	412		1	44	1	36																																																12	12			50				255	255	255	1	0	0	expansion\FireSpikes	1024	8	16		1		7	6			1									1					1	1		1																8																																					32											catapult spike on ground							catapult spike on ground				0
catapult spike on ground	413		1		1																																																					180				255	255	255	0	0	1	expansion\FireSpikesGround	1024	8	16					1	1	1		1	1	1						1					1					1														8																		fire	10	1	1	1	1	1	21	1	1	1	1	1							32							catapult spike explosion															0
catapult spike explosion	414		1																																																							36				255	255	255	0	0	0	expansion\FireSpikeExplode	1024	14	16					1		1										1					1	1		1				1				1								8																																					1				sorceress_firebolt_impact_1																		0
catapult cold ball on	415		43		1																																																					50				255	255	255	1	0	1	IceOrb	1024	16	16								1									1										1						1								8																																					1																						0
catapult cold ball	416		1	48	1	1																3	damage radius																																			25		5		143	143	255	5	0	1	IceOrb	1024	16	16					6			1			1						1					1	1		1								1								8																		cold	8	5	5	5	5	5	14	5	5	5	5	5		100	25	25	25		1			sorceress_glacialspike_1	sorceress_iceblast_impact_1																		0
