#code	name	spelldescstr	width	height	gentype	stackable	rlvl	rstr	rdex	1h2h	2h	1hMinDmg	1hMaxDmg	2hMinDmg	2hMaxDmg	throwMinDmg	throwMaxDmg	image	quest	type	sockettype	class
msf	Shaft of the Horadric Staff		1	3	1		0	12	0		1			13	16			invmsf	10	staf	1	-1
448	Claymore (6)		1	4	1		25	283	0	1	1	42	50	71	74			invclm	0	2hsd,tier	1	-1
224	Bardiche (2)		2	4	1		4	33	13		1			14	18			invbar	0	pole,tier	1	-1
8@4	Recurve Bow (Sacred)		2	3	1		30	632	0		1			156	170			invswbu	0	sdbw	1	5
l68	Light Crossbow (5)		2	3	1		20	205	0		1			60	77			invlxb		xbow,tier	1	-1
237	Scimitar (3)		1	3	1		10	69	0			21	24					invscm	0	swor,tier	1	-1
226	Scythe (2)		2	4	1		7	76	76		1			13	50			invscy	0	scyh,tier	1	-1
5@7	Bronze Sword (3)		2	3	1		13	177	0			40	48					invlsdu	0	bswd,tier	1	4
7@D	Dart Thrower (3)		2	3	1		12	100	0		1			47	58			inv8lxu		nxbw,tier	1	2
166	Short War Bow (1)		2	3	1		4	0	87		1			24	36			invswb	0	bow,tier	1	-1
331	Morning Star (4)		1	3	1		17	160	0			34	53					invmst	0	mace,tier	1	-1
!21	Bonesplitter (Sacred)		2	4	1		30	512	0		1			164	168			invscyu	0	snsy	1	2
2@6	Backsword (5)		1	3	1		21	258	0			50	58					inv9sbu	0	bswd,tier	1	4
71@	Bone Wand (Sacred)		1	2	1		30	0	170			74	80					invbwn		qwnd	1	2
ops	Oil Potion		1	1	1	1	20	0	0				1					invopl	0	tpot	1	-1
283	Flying Knife (3)		1	2	1	1	11	0	120			22	24			31	35	invtkn	0	tkni,tier	1	-1
l31	Yew Wand (6)		1	2	1		24	0	51			27	36					invywn		wand,tier	1	2
j81	Clasped Orb (5)		1	2	1		21	0	46			34	42					invob4		orb,tier	1	1
88@	Maiden Pike (Sacred)		2	4	1		30	350	369		1			104	186			invam4		qasp	1	0
l69	Crossbow (5)		2	3	1		21	289	0		1			74	98			invmxb		xbow,tier	1	-1
j62	Sacred Globe (4)		1	2	1		15	0	42			21	24					invob2		orb,tier	1	1
434	Long Bow (5)		2	4	1		20	0	196		1			48	62			invlbw	0	bow,tier	1	-1
135	Glaive (1)		1	4	1	1	3	0	65			13	21			14	30	invglv	0	jave,tier	1	-1
416	Kriss (5)		1	3	1		21	0	209			34	38					invkrs	0	knif,tier	1	-1
l52	Light Crossbow (1)		2	3	1		0	14	0		1			12	17			invlxb		xbow,tier	1	-1
l20	Bone Wand (3)		1	2	1		11	0	22			18	26					invbwn		wand,tier	1	2
287	Short Staff (3)		1	3	1		8	0	12		1			20	23			invsst	0	staf,tier	1	-1
258	Great Axe (3)		2	4	1		12	171	0		1			56	73			invgax	0	2hax,tier	1	-1
444	Broad Sword (6)		2	3	1		26	373	0			58	70					invbsd	0	swor,tier	1	-1
37@	Throwing Spear (Sacred)		1	4	1	1	30	0	530			80	94			124	156	invtsp	0	qjvn	1	-1
7@5	Backsword (1)		1	3	1		3	55	0			16	20					inv9sbu	0	bswd,tier	1	4
365	Hunter's Bow (4)		2	3	1		15	0	108		1			30	37			invhbw	0	bow,tier	1	-1
80@	Eagle Orb (Sacred)		1	2	1		30	0	171			70	72					invob1		qorb	1	1
7@3	Viper Bow (4)		2	3	1		19	289	0		1			74	98			invsbbu	0	dbow,tier	1	5
l16	Bone Wand (2)		1	2	1		7	0	14			14	20					invbwn		wand,tier	1	2
2@E	Dart Thrower (Sacred)		2	3	1		30	252	0		1			142	143			inv8lxu		snxb	1	2
377	Long Sword (5)		2	3	1		22	309	0			55	65					invlsd	0	swor,tier	1	-1
107	Two-Handed Sword (1)		1	4	1		0	25	0	1	1	10	13	10	20			inv2hs	0	2hsd,tier	1	-1
110	Bastard Sword (1)		1	4	1		3	73	0	1	1	18	22	31	33			invbsw	0	2hsd,tier	1	-1
47@	Throwing Knife (Sacred)		1	2	1	1	30	0	402			71	72			106	108	invtkn	0	qtkn	1	-1
91@	Wrist Blade (Sacred)		1	3	1		30	0	341			75	77					invktr		qh2h	1	6
j88	Katar (5)		1	3	1		18	0	56			25	27					invktr		h2h,tier	1	6
403	War Scepter (5)		2	3	1		22	0	279			48	69					invwsp	0	scep,tier	1	-1
56@	War Staff (Sacred)		2	4	1		30	0	250		1			125	138			invwst	0	qstf	1	-1
!69	Marrow Staff (Sacred)		2	4	1		30	275	0		1			90	98			inv8wsu	0	snst	1	2
!63	Marrow Staff (1)		2	4	1		5	37	0		1			17	23			inv8wsu	0	nstf,tier	1	2
374	Saber (5)		1	3	1		20	189	0			39	45					invsbr	0	swor,tier	1	-1
43@	Dagger (Sacred)		1	2	1		30	0	376			74	74					invdgr	0	qknf	1	-1
390	War Axe (5)		2	3	1		24	349	0			58	90					invwax	0	axe,tier	1	-1
!71	Hexblade (2)		1	3	1		7	0	48			10	18					invkrsu	0	nknf,tier	1	2
j60	Scissors Katar (3)		1	3	1		15	0	142			34	41					invskr		h2h,tier	1	6
bsd	Broad Sword		2	3	1		0	48	0			11	16					invbsd		swor	1	-1
l71	Repeating Crossbow (5)		2	3	1		24	414	0		1			102	141			invrxb		xbow,tier	1	-1
l15	Yew Wand (2)		1	2	1		6	0	10			12	16					invywn		wand,tier	1	2
!96	Tepoztopilli (6)		2	4	1		30	641	0		1			68	147			inv9bru	0	pspe,tier	1	3
14@	Crystal Sword (Sacred)		2	3	1		30	0	510			80	84					invcrs	0	qcrs	1	-1
j79	Sacred Globe (5)		1	2	1		20	0	61			26	28					invob2		orb,tier	1	1
l64	Light Crossbow (4)		2	3	1		15	144	0		1			47	61			invlxb		xbow,tier	1	-1
5@A	Angel Star (2)		1	3	1		8	97	0			24	35					invmstu	0	pmac,tier	1	3
276	Spetum (3)		2	4	1		12	100	138		1			28	67			invspt	0	spea,tier	1	-1
391	Large Axe (5)		2	3	1		18	126	0		1			40	46			invlax	0	2hax,tier	1	-1
l45	Great Maul (4)		2	3	1		19	336	0		1			62	82			invgma		hamm,tier	1	-1
292	Bardiche (3)		2	4	1		8	54	27		1			20	25			invbar	0	pole,tier	1	-1
l13	Grim Wand (1)		1	2	1		5	0	15			13	20					invgwn		wand,tier	1	2
253	Military Pick (3)		2	3	1		13	146	0			33	50					invmpi	0	axe,tier	1	-1
128	Flail (1)		2	3	1		5	60	0			17	27					invfla	0	mace,tier	1	-1
42@	Pike (Sacred)		2	4	1		30	475	524		1			106	166			invpik	0	qspe	1	-1
473	Pilum (6)		1	3	1	1	24	0	230			30	42			50	73	invpil	0	jave,tier	1	-1
412	Spetum (5)		2	4	1		22	206	276		1			47	104			invspt	0	spea,tier	1	-1
465	Spiked Club (6)		1	3	1		24	207	0			38	51					invspc	0	mace,tier	1	-1
457	Military Pick (6)		2	3	1		26	400	0			60	90					invmpi	0	axe,tier	1	-1
9@3	Viper Bow (6)		2	3	1		27	553	0		1			113	147			invsbbu	0	dbow,tier	1	5
!65	Marrow Staff (3)		2	4	1		15	80	0		1			32	41			inv8wsu	0	nstf,tier	1	2
l70	Heavy Crossbow (5)		2	4	1		23	372	0		1			106	138			invhxb		xbow,tier	1	-1
342	Trident (4)		2	4	1		15	86	113		1			32	54			invtri	0	spea,tier	1	-1
!45	Valaska (4)		2	3	1		19	265	0		1			81	104			invbtxu	0	2hbx,tier	1	4
l62	Heavy Crossbow (3)		2	4	1		14	191	0		1			65	88			invhxb		xbow,tier	1	-1
j70	Maiden Javelin (4)		1	3	1	1	19	129	258			28	45			44	81	invam5		ajav,tier	1	0
313	Giant Sword (4)		1	4	1		16	182	0	1	1	36	42	62	66			invgis	0	2hsd,tier	1	-1
!57	Flamen Staff (2)		1	4	1		7	30	0		1			20	24			invcstu	0	dstf,tier	1	5
74@	Maul (Sacred)		2	4	1		30	372	0		1			124	136			invmau		qham,ct2w	1	-1
190	Great Axe (2)		2	4	1		8	119	0		1			42	55			invgax	0	2hax,tier	1	-1
j23	Cestus (1)		1	3	1		2	0	39			14	16					invaxf		h2h,tier	1	6
o12	Maiden Spear (6)		2	4	1		26	201	402		1			50	108			invam3		aspe,tier	1	0
hfh	Hell Forge Hammer		2	3	1		20	0	0			13	39					invhfh	25	hamm	1	-1
419	Flying Knife (5)		1	2	1	1	20	0	242			32	36			54	61	invtkn	0	tkni,tier	1	-1
o10	Stag Bow (6)		2	4	1		26	0	457		1			78	106			invam1		abow,tier	1	0
!22	Mammen Axe (1)		1	3	1		0	0	0			9	14					invhaxu	0	baxe,tier	1	4
376	Broad Sword (5)		2	3	1		22	269	0			50	58					invbsd	0	swor,tier	1	-1
l42	Great Maul (3)		2	3	1		14	240	0		1			50	65			invgma		hamm,tier	1	-1
j76	Blade Talons (4)		1	3	1		19	0	240			47	58					invclw		h2h,tier	1	6
219	Short Staff (2)		1	3	1		4	0	5		1			14	16			invsst	0	staf,tier	1	-1
187	Large Axe (2)		2	3	1		4	34	0		1			16	18			invlax	0	2hax,tier	1	-1
198	Grand Scepter (2)		1	3	1		6	0	64			18	24					invgsc	0	scep,tier	1	-1
324	Broad Axe (4)		2	3	1		15	138	0		1			44	55			invbrx	0	2hax,tier	1	-1
9@B	Hand of God (1)		2	3	1		6	152	0		1			32	39			inv9gmu		pham,tier	1	3
54@	Gnarled Staff (Sacred)		1	4	1		30	0	218		1			117	124			invcst	0	qstf	1	-1
!60	Flamen Staff (5)		1	4	1		23	98	0		1			43	54			invcstu	0	dstf,tier	1	5
176	Claymore (2)		1	4	1		6	65	0	1	1	17	20	26	28			invclm	0	2hsd,tier	1	-1
j98	Clasped Orb (6)		1	2	1		26	0	65			39	49					invob4		orb,tier	1	1
7@6	Ida (3)		2	3	1		13	152	0			36	42					invbsdu	0	bswd,tier	1	4
7@C	Needle Crossbow (1)		2	3	1		2	28	0		1			12	16			invlxbu		nxbw,tier	1	2
l66	Heavy Crossbow (4)		2	4	1		18	268	0		1			85	112			invhxb		xbow,tier	1	-1
348	Kriss (4)		1	3	1		16	0	148			27	31					invkrs	0	knif,tier	1	-1
269	Pilum (3)		1	3	1	1	10	0	76			16	23			21	34	invpil	0	jave,tier	1	-1
l17	Grim Wand (2)		1	2	1		10	0	22			18	27					invgwn		wand,tier	1	2
209	Pike (2)		2	4	1		10	83	118		1			23	58			invpik	0	spea,tier	1	-1
j92	Claws (5)		1	3	1		22	0	215			44	52					invclw		h2h,tier	1	6
!38	Ono (4)		2	3	1		15	103	0		1			37	42			inv9btu	0	2hbx,tier	1	4
j78	Eagle Orb (5)		1	2	1		18	0	70			21	24					invob1		orb,tier	1	1
j69	Maiden Pike (4)		2	4	1		19	126	253		1			36	87			invam4		aspe,tier	1	0
j94	Scissors Katar (5)		1	3	1		24	0	279			52	62					invskr		h2h,tier	1	6
l22	Wand (4)		1	2	1		13	0	11			16	19					invwnd		wand,tier	1	2
147	Flying Knife (1)		1	2	1	1	2	0	53			12	13			12	14	invtkn	0	tkni,tier	1	-1
9@1	Serpent Bow (2)		2	4	1		8	107	0		1			30	42			inv8lbu	0	dbow,tier	1	5
426	Battle Staff (5)		1	4	1		21	0	118		1			61	78			invbst	0	staf,tier	1	-1
149	Throwing Axe (1)		1	2	1	1	0	15	0			9	12			4	12	invtax	0	taxe,tier	1	-1
!93	Tepoztopilli (3)		2	4	1		15	236	0		1			38	70			inv9bru	0	pspe,tier	1	3
j64	Clasped Orb (4)		1	2	1		17	0	32			27	35					invob4		orb,tier	1	1
406	Short Spear (5)		1	3	1	1	21	0	222			30	45			49	80	invssp	0	jave,tier	1	-1
401	Scepter (5)		1	3	1		18	0	119			26	30					invscp	0	scep,tier	1	-1
9@C	Needle Crossbow (3)		2	3	1		11	69	0		1			35	44			invlxbu		nxbw,tier	1	2
355	Short Staff (4)		1	3	1		13	0	22		1			28	31			invsst	0	staf,tier	1	-1
281	Blade (3)		1	3	1		14	0	135			24	27					invbld	0	knif,tier	1	-1
j36	Maiden Javelin (2)		1	3	1	1	10	64	128			17	29			22	46	invam5		ajav,tier	1	0
130	Grand Scepter (1)		1	3	1		2	0	40			12	17					invgsc	0	scep,tier	1	-1
103	Falchion (1)		1	3	1		2	49	0			15	18					invflc	0	swor,tier	1	-1
372	Short Sword (5)		1	3	1		18	70	0			27	30					invssd	0	swor,tier	1	-1
l28	Bone Wand (5)		1	2	1		21	0	46			26	38					invbwn		wand,tier	1	2
89@	Maiden Javelin (Sacred)		1	3	1	1	30	350	369			77	90			119	146	invam5		qajv	1	0
235	Long War Bow (2)		2	4	1		10	0	144		1			40	58			invlwb	0	bow,tier	1	-1
229	Hunter's Bow (2)		2	3	1		5	0	46		1			12	17			invhbw	0	bow,tier	1	-1
49@	Balanced Knife (Sacred)		1	2	1	1	30	0	544			82	85			129	136	invbkf	0	qtkn	1	-1
100	Short Sword (1)		1	3	1		0	0	0			8	12					invssd	0	swor,tier	1	-1
408	Throwing Spear (5)		1	4	1	1	23	0	342			38	62			64	115	invtsp	0	jave,tier	1	-1
!49	Labrys (1)		2	4	1		6	127	0		1			40	46			invgaxu	0	2hbx,tier	1	4
1@4	Viper Bow (Sacred)		2	3	1		30	606	0		1			153	165			invsbbu	0	sdbw	1	5
305	Scimitar (4)		1	3	1		15	103	0			27	31					invscm	0	swor,tier	1	-1
109	Giant Sword (1)		1	4	1		2	57	0	1	1	15	18	25	26			invgis	0	2hsd,tier	1	-1
8@2	Maple Bow (3)		2	3	1		13	180	0		1			50	68			inv8s8u	0	dbow,tier	1	5
!34	Hammerhead Axe (Sacred)		2	3	1		30	586	0			101	109					invaxeu	0	sbax	1	4
!46	Valaska (5)		2	3	1		24	368	0		1			99	128			invbtxu	0	2hbx,tier	1	4
311	Two-Handed Sword (4)		1	4	1		14	103	0	1	1	22	26	32	35			inv2hs	0	2hsd,tier	1	-1
499	Halberd (6)		2	4	1		27	391	86		1			41	155			invhal	0	pole,tier	1	-1
!26	Mammen Axe (5)		1	3	1		20	84	0			37	39					invhaxu	0	baxe,tier	1	4
l23	Yew Wand (4)		1	2	1		15	0	25			19	26					invywn		wand,tier	1	2
119	Large Axe (1)		2	3	1		0	18	0		1			14	17			invlax	0	2hax,tier	1	-1
11@	Bastard Sword (Sacred)		1	4	1		30	510	0	1	1	88	94	140	144			invbsw	0	s2hd	1	-1
225	Voulge (2)		2	4	1		6	55	20		1			13	34			invvou	0	pole,tier	1	-1
j96	Sacred Globe (6)		1	2	1		24	0	88			30	35					invob2		orb,tier	1	1
469	Scepter (6)		1	3	1		23	0	171			31	35					invscp	0	scep,tier	1	-1
197	Scepter (2)		1	3	1		4	0	32			11	13					invscp	0	scep,tier	1	-1
78@	Heavy Crossbow (Sacred)		2	4	1		30	370	0		1			151	169			invhxb		qxbw	1	-1
345	Pike (4)		2	4	1		19	175	239		1			41	99			invpik	0	spea,tier	1	-1
l60	Light Crossbow (3)		2	3	1		11	99	0		1			32	44			invlxb		xbow,tier	1	-1
j48	Jared's Stone (3)		1	3	1		14	0	69			25	31					invob5		orb,tier	1	1
169	Scimitar (2)		1	3	1		5	44	0			16	18					invscm	0	swor,tier	1	-1
81@	Sacred Globe (Sacred)		1	2	1		30	0	177			72	74					invob2		qorb	1	1
3@C	Hand of God (4)		2	3	1		19	436	0		1			75	90			inv9gmu		pham,tier	1	3
!25	Mammen Axe (4)		1	3	1		15	52	0			29	30					invhaxu	0	baxe,tier	1	4
392	Broad Axe (5)		2	3	1		20	196	0		1			56	68			invbrx	0	2hax,tier	1	-1
361	Voulge (4)		2	4	1		15	123	49		1			28	60			invvou	0	pole,tier	1	-1
l26	Wand (5)		1	2	1		18	0	17			20	23					invwnd		wand,tier	1	2
104	Broad Sword (1)		2	3	1		3	61	0			18	21					invbsd	0	swor,tier	1	-1
5@C	Hand of God (6)		2	3	1		28	832	0		1			100	137			inv9gmu		pham,tier	1	3
194	Mace (2)		1	3	1		7	59	0			18	26					invmac	0	mace,tier	1	-1
!11	Raptor Scythe (4)		2	4	1		14	48	0		1			32	42			inv9s8u	0	nscy,tier	1	2
!91	Tepoztopilli (1)		2	4	1		5	112	0		1			17	38			inv9bru	0	pspe,tier	1	3
370	Short War Bow (4)		2	3	1		18	0	256		1			66	91			invswb	0	bow,tier	1	-1
478	Trident (6)		2	4	1		24	180	230		1			48	79			invtri	0	spea,tier	1	-1
j66	Stag Bow (4)		2	4	1		17	0	237		1			52	71			invam1		abow,tier	1	0
170	Saber (2)		1	3	1		6	60	0			18	22					invsbr	0	swor,tier	1	-1
213	Blade (2)		1	3	1		9	0	92			18	21					invbld	0	knif,tier	1	-1
148	Balanced Knife (1)		1	2	1	1	3	0	91			16	18			20	24	invbkf	0	tkni,tier	1	-1
402	Grand Scepter (5)		1	3	1		20	0	199			38	49					invgsc	0	scep,tier	1	-1
380	Claymore (5)		1	4	1		19	203	0	1	1	36	42	58	63			invclm	0	2hsd,tier	1	-1
8@1	Serpent Bow (1)		2	4	1		3	71	0		1			19	26			inv8lbu	0	dbow,tier	1	5
230	Long Bow (2)		2	4	1		6	0	63		1			18	24			invlbw	0	bow,tier	1	-1
j27	Eagle Orb (2)		1	2	1		4	0	11			10	10					invob1		orb,tier	1	1
202	Short Spear (2)		1	3	1	1	7	0	73			15	23			18	34	invssp	0	jave,tier	1	-1
246	Bastard Sword (3)		1	4	1		12	157	0	1	1	34	40	60	63			invbsw	0	2hsd,tier	1	-1
l47	Maul (5)		2	4	1		22	385	0		1			67	86			invmau		hamm,tier	1	-1
414	Dagger (5)		1	2	1		18	0	70			26	27					invdgr	0	knif,tier	1	-1
105	Long Sword (1)		2	3	1		4	73	0			20	24					invlsd	0	swor,tier	1	-1
45@	Kriss (Sacred)		1	3	1		30	0	454			78	80					invkrs	0	qknf	1	-1
70@	Yew Wand (Sacred)		1	2	1		30	0	168			72	76					invywn		qwnd	1	2
l59	Repeating Crossbow (2)		2	3	1		10	151	0		1			45	67			invrxb		xbow,tier	1	-1
462	Great Axe (6)		2	4	1		26	463	0		1			104	133			invgax	0	2hax,tier	1	-1
111	Flamberge (1)		2	4	1		3	89	0	1	1	21	26	38	41			invflb	0	2hsd,tier	1	-1
17@	Double Axe (Sacred)		2	3	1		30	466	0			83	94					inv2ax	0	qaxe	1	-1
j52	Maiden Pike (3)		2	4	1		14	90	180		1			27	68			invam4		aspe,tier	1	0
o20	Blade Talons (6)		1	3	1		28	0	456			67	82					invclw		h2h,tier	1	6
36@	Glaive (Sacred)		1	4	1	1	30	0	496			77	90			120	144	invglv	0	qjvn	1	-1
409	Spear (5)		2	4	1		18	70	70		1			36	46			invspr	0	spea,tier	1	-1
50@	Throwing Axe (Sacred)		1	2	1	1	30	402	0			71	72			105	108	invtax	0	qtax	1	-1
256	Broad Axe (3)		2	3	1		11	95	0		1			34	42			invbrx	0	2hax,tier	1	-1
1@D	Needle Crossbow (4)		2	3	1		16	100	0		1			52	60			invlxbu		nxbw,tier	1	2
l65	Crossbow (4)		2	3	1		16	206	0		1			57	78			invmxb		xbow,tier	1	-1
vou	Voulge		2	4	1		0	50	0		1			10	20			invvou		pole	1	-1
461	Battle Axe (6)		2	3	1		25	369	0		1			85	108			invbtx	0	2hax,tier	1	-1
j40	Cestus (2)		1	3	1		7	0	60			20	22					invaxf		h2h,tier	1	6
407	Glaive (5)		1	4	1	1	22	0	282			34	54			58	99	invglv	0	jave,tier	1	-1
152	Long Staff (1)		1	4	1		1	0	8		1			12	15			invlst	0	staf,tier	1	-1
!2!	Warp Blade (4)		2	3	1		21	0	143			39	72					inv9cru	0	scrd,tier	1	1
363	Halberd (4)		2	4	1		18	202	59		1			26	106			invhal	0	pole,tier	1	-1
301	Long Battle Bow (3)		2	4	1		12	0	160		1			44	63			invlbb	0	bow,tier	1	-1
qf1	Khalim's Flail		2	3	1		15	41	35			8	13					invqf1	17	mace	1	-1
5@3	Viper Bow (2)		2	3	1		9	143	0		1			41	56			invsbbu	0	dbow,tier	1	5
60@	Halberd (Sacred)		2	4	1		30	496	86		1			106	162			invhal	0	qpol	1	-1
j22	Hatchet Hands (1)		1	3	1		2	0	29			12	14					invaxf		h2h,tier	1	6
4@7	Bronze Sword (2)		2	3	1		9	123	0			30	36					invlsdu	0	bswd,tier	1	4
263	Morning Star (3)		1	3	1		12	111	0			26	42					invmst	0	mace,tier	1	-1
455	Axe (6)		2	3	1		24	239	0			42	56					invaxe	0	axe,tier	1	-1
25@	Club (Sacred)		1	3	1		30	376	0			74	76					invclb	0	qmac	1	-1
j35	Maiden Pike (2)		2	4	1		10	63	126		1			20	52			invam4		aspe,tier	1	0
!87	Holy Lance (4)		2	4	1		16	135	0		1			29	71			invtriu	0	pspe,tier	1	3
9@E	Stinger Crossbow (Sacred)		2	3	1		30	259	0		1			165	168			invmxbu		snxb	1	2
!64	Marrow Staff (2)		2	4	1		10	56	0		1			24	32			inv8wsu	0	nstf,tier	1	2
l44	Maul (4)		2	4	1		17	277	0		1			55	71			invmau		hamm,tier	1	-1
191	Giant Axe (2)		2	3	1		10	148	0		1			49	65			invgix	0	2hax,tier	1	-1
!17	Bonesplitter (3)		2	4	1		13	124	0		1			22	74			invscyu	0	nscy,tier	1	2
3@D	Needle Crossbow (6)		2	3	1		25	200	0		1			82	93			invlxbu		nxbw,tier	1	2
487	Flying Knife (6)		1	2	1	1	25	0	337			38	42			66	74	invtkn	0	tkni,tier	1	-1
420	Balanced Knife (5)		1	2	1	1	22	0	369			42	47			73	84	invbkf	0	tkni,tier	1	-1
1@F	Trebuchet (1)		2	3	1		6	72	0		1			32	44			inv8mxu		nxbw,tier	1	2
180	Great Sword (2)		2	4	1		10	152	0	1	1	32	40	61	64			invgsd	0	2hsd,tier	1	-1
l48	Great Maul (5)		2	3	1		24	465	0		1			76	100			invgma		hamm,tier	1	-1
195	Morning Star (2)		1	3	1		8	75	0			21	32					invmst	0	mace,tier	1	-1
!4!	Warp Blade (6)		2	3	1		31	0	277			57	105					inv9cru	0	scrd,tier	1	1
5@6	Ida (1)		2	3	1		3	68	0			20	24					invbsdu	0	bswd,tier	1	4
39@	Trident (Sacred)		2	4	1		30	408	428		1			108	124			invtri	0	qspe	1	-1
322	War Axe (4)		2	3	1		19	251	0			48	74					invwax	0	axe,tier	1	-1
j38	Wrist Blade (2)		1	3	1		5	0	35			14	16					invktr		h2h,tier	1	6
j28	Sacred Globe (2)		1	2	1		6	0	16			12	14					invob2		orb,tier	1	1
273	Spear (3)		2	4	1		9	25	25		1			20	27			invspr	0	spea,tier	1	-1
59@	Scythe (Sacred)		2	4	1		30	466	466		1			106	146			invscy	0	qscy	1	-1
19@	Hammerhead Axe (1)		2	3	1		6	93	0			24	30					invaxeu	0	baxe,tier	1	4
!47	Valaska (6)		2	3	1		29	509	0		1			118	152			invbtxu	0	2hbx,tier	1	4
l39	Great Maul (2)		2	3	1		10	170	0		1			38	50			invgma		hamm,tier	1	-1
397	Spiked Club (5)		1	3	1		20	146	0			32	42					invspc	0	mace,tier	1	-1
102	Saber (1)		1	3	1		2	37	0			12	15					invsbr	0	swor,tier	1	-1
158	Scythe (1)		2	4	1		3	49	49		1			8	35			invscy	0	scyh,tier	1	-1
10@	Giant Sword (Sacred)		1	4	1		30	480	0	1	1	84	89	130	133			invgis	0	s2hd	1	-1
5@E	Stinger Crossbow (3)		2	3	1		14	133	0		1			71	87			invmxbu		nxbw,tier	1	2
189	Battle Axe (2)		2	3	1		7	91	0		1			32	42			invbtx	0	2hax,tier	1	-1
!19	Bonesplitter (5)		2	4	1		23	251	0		1			38	118			invscyu	0	nscy,tier	1	2
l41	Maul (3)		2	4	1		12	196	0		1			43	56			invmau		hamm,tier	1	-1
1@E	Dart Thrower (6)		2	3	1		26	280	0		1			96	116			inv8lxu		nxbw,tier	1	2
3@A	Goedendag (Sacred)		1	3	1		30	574	0			97	98					inv7mas	0	spmc	1	3
312	Claymore (4)		1	4	1		15	143	0	1	1	29	34	47	50			invclm	0	2hsd,tier	1	-1
!40	Ono (6)		2	3	1		25	216	0		1			58	66			inv9btu	0	2hbx,tier	1	4
l49	War Hammer (6)		2	3	1		25	366	0			40	57					invwhm		hamm,tier	1	-1
429	Voulge (5)		2	4	1		20	176	64		1			35	74			invvou	0	pole,tier	1	-1
6@7	Bronze Sword (4)		2	3	1		18	249	0			51	61					invlsdu	0	bswd,tier	1	4
!28	Mammen Axe (Sacred)		1	3	1		30	452	0			68	94					invhaxu	0	sbax	1	4
394	Great Axe (5)		2	4	1		22	335	0		1			88	113			invgax	0	2hax,tier	1	-1
l14	Wand (2)		1	2	1		4	0	0			10	12					invwnd		wand,tier	1	2
!3!	Warp Blade (5)		2	3	1		26	0	200			46	87					inv9cru	0	scrd,tier	1	1
121	Battle Axe (1)		2	3	1		2	60	0		1			23	30			invbtx	0	2hax,tier	1	-1
271	Glaive (3)		1	4	1	1	12	0	142			22	36			33	61	invglv	0	jave,tier	1	-1
!54	Labrys (6)		2	4	1		30	696	0		1			133	165			invgaxu	0	2hbx,tier	1	4
255	Large Axe (3)		2	3	1		9	56	0		1			23	26			invlax	0	2hax,tier	1	-1
131	War Scepter (1)		2	3	1		3	0	64			17	25					invwsp	0	scep,tier	1	-1
1@1	Compound Bow (1)		2	3	1		2	57	0		1			14	21			invcbwu	0	dbow,tier	1	5
j11	Sacred Globe (1)		1	2	1		1	0	8			10	10					invob2		orb,tier	1	1
82@	Smoked Sphere (Sacred)		1	2	1		30	0	183			74	78					invob3		qorb	1	1
!36	Ono (2)		2	3	1		4	40	0		1			18	21			inv9btu	0	2hbx,tier	1	4
!88	Holy Lance (5)		2	4	1		22	195	0		1			36	88			invtriu	0	pspe,tier	1	3
31@	Grand Scepter (Sacred)		1	3	1		30	0	449			59	76					invgsc	0	qscp	1	-1
431	Halberd (5)		2	4	1		23	282	74		1			33	130			invhal	0	pole,tier	1	-1
126	Mace (1)		1	3	1		2	36	0			12	19					invmac	0	mace,tier	1	-1
310	War Sword (4)		1	3	1		20	251	0			49	58					invwsd	0	swor,tier	1	-1
183	Axe (2)		2	3	1		6	52	0			16	23					invaxe	0	axe,tier	1	-1
466	Mace (6)		1	3	1		25	261	0			44	64					invmac	0	mace,tier	1	-1
205	Spear (2)		2	4	1		4	11	11		1			14	20			invspr	0	spea,tier	1	-1
212	Kriss (2)		1	3	1		7	0	68			16	18					invkrs	0	knif,tier	1	-1
241	Long Sword (3)		2	3	1		13	157	0			36	42					invlsd	0	swor,tier	1	-1
275	Brandistock (3)		2	4	1		11	78	107		1			26	54			invbrn	0	spea,tier	1	-1
j49	Stag Bow (3)		2	4	1		12	0	168		1			38	54			invam1		abow,tier	1	0
251	Axe (3)		2	3	1		11	80	0			22	30					invaxe	0	axe,tier	1	-1
405	Pilum (5)		1	3	1	1	20	0	163			26	35			40	60	invpil	0	jave,tier	1	-1
!76	Hexblade (Sacred)		1	3	1		30	0	463			51	98					invkrsu	0	snkf	1	2
452	Great Sword (6)		2	4	1		28	570	0	1	1	76	93	145	154			invgsd	0	2hsd,tier	1	-1
108	Claymore (1)		1	4	1		1	41	0	1	1	12	14	18	19			invclm	0	2hsd,tier	1	-1
l46	War Hammer (5)		2	3	1		21	263	0			34	48					invwhm		hamm,tier	1	-1
leg	Wirt's Leg		1	3	1		0	0	0			8	12					invleg	1	mace	1	-1
418	Throwing Knife (5)		1	2	1	1	18	0	116			23	24			34	36	invtkn	0	tkni,tier	1	-1
6@F	Trebuchet (6)		2	3	1		29	399	0		1			135	168			inv8mxu		nxbw,tier	1	2
7@8	Kriegsmesser (Sacred)		2	3	1		30	602	0			106	114					inv9lsu	0	sbsd	1	4
456	Double Axe (6)		2	3	1		25	319	0			51	74					inv2ax	0	axe,tier	1	-1
233	Long Battle Bow (2)		2	4	1		8	0	111		1			32	46			invlbb	0	bow,tier	1	-1
