#code	name	spelldescstr	width	height	gentype	stackable	rlvl	rstr	rdex	1h2h	2h	1hMinDmg	1hMaxDmg	2hMinDmg	2hMaxDmg	throwMinDmg	throwMaxDmg	image	quest	strBonus	dexBonus	type	sockettype	class
7@F	Trebuchet (Sacred)		2	3	1		30	500	0		1			96	101			inv8mxu		16	0	snxb	1	2
80@	Eagle Orb (Sacred)		1	2	1		30	0	171			35	36					invob1		0	11	qorb	1	1
81@	Sacred Globe (Sacred)		1	2	1		30	0	177			36	37					invob2		0	11	qorb	1	1
82@	Smoked Sphere (Sacred)		1	2	1		30	0	183			37	39					invob3		0	11	qorb	1	1
83@	Clasped Orb (Sacred)		1	2	1		30	0	188			39	41					invob4		0	11	qorb	1	1
84@	Jared's Stone (Sacred)		1	3	1		30	0	242			40	43					invob5		0	11	qorb	1	1
85@	Stag Bow (Sacred)		2	4	1		30	0	557		1			0	0	1	1	invam1		0	0	qabw,elrx	1	0
86@	Reflex Bow (Sacred)		2	4	1		30	0	680		1			67	75			invam2		0	15	qabw	1	0
87@	Maiden Spear (Sacred)		2	4	1		30	346	500		1			60	70			invam3		0	15	qasp	1	0
88@	Maiden Pike (Sacred)		2	4	1		30	350	590		1			52	93			invam4		0	15	qasp	1	0
89@	Maiden Javelin (Sacred)		1	3	1	1	30	310	600			46	54			71	88	invam5		0	13	qajv	1	0
8@1	Serpent Bow (1)		2	4	1		3	0	71		1			6	8			inv8lbu	0	0	19	dbow,tier	1	5
8@2	Maple Bow (2)		2	3	1		13	0	126		1			0	0	1	1	inv8s8u	0	0	0	dbow,elrx	1	5
8@3	Viper Bow (3)		2	3	1		24	0	281		1			46	60			invsbbu	0	0	15	dbow,tier	1	5
8@4	Recurve Bow (Sacred)		2	3	1		30	0	725		1			81	90			invswbu	0	0	19	sdbw	1	5
8@7	Bronze Sword (4)		2	3	1		27	482	0			37	45					invlsdu	0	14	0	bswd,tier	1	4
8@8	Bonebreaker (1)		1	3	1		2	31	0			4	5					invspcu	0	14	0	pclb,tier	1	3
8@9	Goedendag (2)		1	3	1		12	81	0			11	16					inv7mas	0	14	0	pmac,tier	1	3
8@A	Angel Star (3)		1	3	1		22	205	0			29	39					invmstu	0	14	0	pmac,tier	1	3
8@E	Stinger Crossbow (4)		2	3	1		27	359	0		1			86	101			invmxbu		16	0	nxbw,tier	1	2
90@	Katar (Sacred)		1	3	1		30	0	333			36	37					invktr		0	13	qh2h	1	6
91@	Wrist Blade (Sacred)		1	3	1		30	0	341			0	0			1	1	invktr		0	0	qh2h,el1x	1	6
92@	Hatchet Hands (Sacred)		1	3	1		30	0	345			39	41					invaxf		0	13	qh2h	1	6
93@	Cestus (Sacred)		1	3	1		30	0	349			41	43					invaxf		0	13	qh2h	1	6
94@	Claws (Sacred)		1	3	1		30	0	400			42	44					invclw		0	13	qh2h	1	6
95@	Blade Talons (Sacred)		1	3	1		30	0	562			46	49					invclw		0	13	qh2h	1	6
96@	Scissors Katar (Sacred)		1	3	1		30	0	485			45	47					invskr		0	13	qh2h	1	6
9@3	Viper Bow (4)		2	3	1		27	0	553		1			57	74			invsbbu	0	0	15	dbow,tier	1	5
9@4	Spatha (1)		1	3	1		2	41	0			4	5					invscmu	0	14	0	bswd,tier	1	4
9@5	Backsword (2)		1	3	1		12	89	0			12	14					inv9sbu	0	16	0	bswd,tier	1	4
9@6	Ida (3)		2	3	1		22	212	0			29	33					invbsdu	0	14	0	bswd,tier	1	4
9@7	Bronze Sword (Sacred)		2	3	1		30	576	0			52	55					invlsdu	0	14	0	sbsd	1	4
9@A	Angel Star (4)		1	3	1		27	409	0			33	46					invmstu	0	14	0	pmac,tier	1	3
9@B	Hand of God (1)		2	3	1		6	76	0		1			11	14			inv9gmu		16	0	pham,tier	1	3
9@C	Needle Crossbow (2)		2	3	1		11	48	0		1			16	20			invlxbu		16	0	nxbw,tier	1	2
9@D	Dart Thrower (3)		2	3	1		21	141	0		1			49	58			inv8lxu		16	0	nxbw,tier	1	2
9@E	Stinger Crossbow (Sacred)		2	3	1		30	460	0		1			99	101			invmxbu		16	0	snxb	1	2
SM1	Tyrannical Blade		2	3	1		121	0	0			133	150					Ssword	0	14	13	xxx1	1	-1
SM2	Voidsworn Bow		2	4	1		121	0	0		1			70	79			Sbow	0	0	0	xxx2	1	-1
SM3	Voidforged Staff		1	4	1		121	0	0		1			13	16			Sstaff	0	0	0	xxx3	1	-1
Ysh3	Mystical Blade		1	4	1		120	500	500			25	38					lab_sword	0	30	0	####	1	-1
bsd	Broad Sword		2	3	1		0	48	0			11	16					invbsd		0	0	swor	1	-1
d33	Decoy Gidbinn		1	2	1		0	15	20			1	2					invd33	18	0	11	knif	1	-1
g33	The Gidbinn		1	2	1		0	15	25			9	11					invg33	18	0	11	knif	1	-1
gpl	Strangling Gas Potion		1	1	1	1	6	0	0				1					invgps	0	0	0	tpot	1	-1
gpm	Choking Gas Potion		1	1	1	1	16	0	0				1					invgpm	0	0	0	tpot	1	-1
gps	Rancid Gas Potion		1	1	1	1	24	0	0				1					invgpl	0	0	0	tpot	1	-1
hdm	Horadric Malus		1	2	1		0	15	15			10	16					invhmr	4	16	0	horm	1	-1
hfh	Hell Forge Hammer		2	3	1		20	0	0			13	39					invhfh	25	16	0	hamm	1	-1
hst	Horadric Staff		1	4	1		15	15	0		1			14	20			invhst	10	0	6	staf	1	-1
j10	Eagle Orb (1)		1	2	1		0	0	0			2	3					invob1		0	11	orb,tier	1	1
j11	Sacred Globe (1)		1	2	1		1	0	8			2	3					invob2		0	11	orb,tier	1	1
j12	Smoked Sphere (1)		1	2	1		2	0	15			3	4					invob3		0	11	orb,tier	1	1
j13	Clasped Orb (1)		1	2	1		3	0	9			4	5					invob4		0	11	orb,tier	1	1
j14	Jared's Stone (1)		1	3	1		5	0	25			4	5					invob5		0	11	orb,tier	1	1
j15	Stag Bow (1)		2	4	1		3	0	78		1			0	0	1	1	invam1		0	0	abow,elrx	1	0
j16	Reflex Bow (1)		2	4	1		5	0	103		1			7	10			invam2		0	15	abow,tier	1	0
j17	Maiden Spear (1)		2	4	1		3	33	67		1			4	10			invam3		0	15	aspe,tier	1	0
j18	Maiden Pike (1)		2	4	1		5	43	87		1			4	11			invam4		0	13	aspe,tier	1	0
j19	Maiden Javelin (1)		1	3	1	1	5	43	87			5	8			5	11	invam5		0	13	ajav,tier	1	0
j20	Katar (1)		1	3	1		0	0	0			2	4					invktr		0	13	h2h,tier	1	6
j21	Wrist Blade (1)		1	3	1		1	0	20			0	0			1	1	invktr		0	0	h2h,el1x	1	6
j22	Hatchet Hands (1)		1	3	1		2	0	29			3	4					invaxf		0	13	h2h,tier	1	6
j23	Cestus (1)		1	3	1		2	0	39			4	5					invaxf		0	13	h2h,tier	1	6
j24	Claws (1)		1	3	1		3	0	48			5	6					invclw		0	13	h2h,tier	1	6
j25	Blade Talons (1)		1	3	1		5	0	84			7	8					invclw		0	13	h2h,tier	1	6
j26	Scissors Katar (1)		1	3	1		6	0	68			6	7					invskr		0	13	h2h,tier	1	6
j44	Eagle Orb (2)		1	2	1		8	0	18			4	5					invob1		0	11	orb,tier	1	1
j45	Sacred Globe (2)		1	2	1		10	0	19			6	7					invob2		0	11	orb,tier	1	1
j46	Smoked Sphere (2)		1	2	1		11	0	36			8	9					invob3		0	11	orb,tier	1	1
j47	Clasped Orb (2)		1	2	1		12	0	15			8	11					invob4		0	11	orb,tier	1	1
j48	Jared's Stone (2)		1	3	1		14	0	48			10	12					invob5		0	11	orb,tier	1	1
j49	Stag Bow (2)		2	4	1		12	0	118		1			0	0	1	1	invam1		0	0	abow,elrx	1	0
j50	Reflex Bow (2)		2	4	1		15	0	150		1			18	26			invam2		0	15	abow,tier	1	0
j51	Maiden Spear (2)		2	4	1		12	50	102		1			10	22			invam3		0	15	aspe,tier	1	0
j52	Maiden Pike (2)		2	4	1		14	63	126		1			11	26			invam4		0	15	aspe,tier	1	0
j53	Maiden Javelin (2)		1	3	1	1	14	64	128			10	17			14	28	invam5		0	13	ajav,tier	1	0
j54	Katar (2)		1	3	1		9	0	14			6	7					invktr		0	13	h2h,tier	1	6
j55	Wrist Blade (2)		1	3	1		10	0	39			0	0			1	1	invktr		0	0	h2h,el1x	1	6
j56	Hatchet Hands (2)		1	3	1		11	0	50			8	10					invaxf		0	13	h2h,tier	1	6
j57	Cestus (2)		1	3	1		12	0	63			10	11					invaxf		0	13	h2h,tier	1	6
j58	Claws (2)		1	3	1		12	0	76			11	13					invclw		0	13	h2h,tier	1	6
j59	Blade Talons (2)		1	3	1		14	0	120			14	17					invclw		0	13	h2h,tier	1	6
j60	Scissors Katar (2)		1	3	1		15	0	99			13	16					invskr		0	13	h2h,tier	1	6
j78	Eagle Orb (3)		1	2	1		18	0	49			11	12					invob1		0	11	orb,tier	1	1
j79	Sacred Globe (3)		1	2	1		20	0	43			13	14					invob2		0	11	orb,tier	1	1
j80	Smoked Sphere (3)		1	2	1		21	0	81			15	18					invob3		0	11	orb,tier	1	1
j81	Clasped Orb (3)		1	2	1		21	0	32			17	21					invob4		0	11	orb,tier	1	1
j82	Jared's Stone (3)		1	3	1		23	0	104			19	23					invob5		0	11	orb,tier	1	1
j83	Stag Bow (3)		2	4	1		21	0	231		1			0	0	1	1	invam1		0	0	abow,elrx	1	0
j84	Reflex Bow (3)		2	4	1		24	0	290		1			39	54			invam2		0	15	abow,tier	1	0
j85	Maiden Spear (3)		2	4	1		22	102	203		1			21	45			invam3		0	15	aspe,tier	1	0
j86	Maiden Pike (3)		2	4	1		23	123	246		1			22	53			invam4		0	15	aspe,tier	1	0
j87	Maiden Javelin (3)		1	3	1	1	23	125	251			20	33			33	60	invam5		0	13	ajav,tier	1	0
j88	Katar (3)		1	3	1		18	0	39			13	14					invktr		0	13	h2h,tier	1	6
j89	Wrist Blade (3)		1	3	1		19	0	83			0	0			1	1	invktr		0	0	h2h,el1x	1	6
j90	Hatchet Hands (3)		1	3	1		20	0	106			18	20					invaxf		0	13	h2h,tier	1	6
j91	Cestus (3)		1	3	1		21	0	128			20	23					invaxf		0	13	h2h,tier	1	6
j92	Claws (3)		1	3	1		22	0	151			22	26					invclw		0	13	h2h,tier	1	6
j93	Blade Talons (3)		1	3	1		24	0	232			29	35					invclw		0	13	h2h,tier	1	6
j94	Scissors Katar (3)		1	3	1		24	0	195			26	31					invskr		0	13	h2h,tier	1	6
j95	Eagle Orb (4)		1	2	1		22	0	104			13	14					invob1		0	11	orb,tier	1	1
j96	Sacred Globe (4)		1	2	1		24	0	88			15	18					invob2		0	11	orb,tier	1	1
j97	Smoked Sphere (4)		1	2	1		25	0	167			18	21					invob3		0	11	orb,tier	1	1
j98	Clasped Orb (4)		1	2	1		26	0	65			20	25					invob4		0	11	orb,tier	1	1
j99	Jared's Stone (4)		1	3	1		27	0	212			22	28					invob5		0	11	orb,tier	1	1
l10	Wand (1)		1	2	1		0	0	0			1	2					invwnd		0	6	wand,tier	1	2
l11	Yew Wand (1)		1	2	1		1	0	6			3	4					invywn		0	6	wand,tier	1	2
l12	Bone Wand (1)		1	2	1		2	0	9			3	4					invbwn		0	6	wand,tier	1	2
l13	Grim Wand (1)		1	2	1		5	0	15			4	6					invgwn		0	6	wand,tier	1	2
l18	Wand (2)		1	2	1		9	0	4			5	6					invwnd		0	6	wand,tier	1	2
l19	Yew Wand (2)		1	2	1		10	0	11			6	8					invywn		0	6	wand,tier	1	2
l20	Bone Wand (2)		1	2	1		11	0	15			7	10					invbwn		0	6	wand,tier	1	2
l21	Grim Wand (2)		1	2	1		14	0	23			8	14					invgwn		0	6	wand,tier	1	2
l26	Wand (3)		1	2	1		18	0	12			10	12					invwnd		0	6	wand,tier	1	2
l27	Yew Wand (3)		1	2	1		20	0	25			12	15					invywn		0	6	wand,tier	1	2
l28	Bone Wand (3)		1	2	1		21	0	32			13	19					invbwn		0	6	wand,tier	1	2
l29	Grim Wand (3)		1	2	1		23	0	46			17	26					invgwn		0	6	wand,tier	1	2
l30	Wand (4)		1	2	1		23	0	26			12	14					invwnd		0	6	wand,tier	1	2
l31	Yew Wand (4)		1	2	1		24	0	51			14	18					invywn		0	6	wand,tier	1	2
l32	Bone Wand (4)		1	2	1		25	0	65			16	23					invbwn		0	6	wand,tier	1	2
l33	Grim Wand (4)		1	2	1		27	0	92			20	31					invgwn		0	6	wand,tier	1	2
l34	War Hammer (1)		2	3	1		2	56	0			4	6					invwhm		14	0	hamm,tier	1	-1
l35	Maul (1)		2	4	1		3	93	0		1			8	11			invmau		16	0	hamm,tier	1	-1
l36	Great Maul (1)		2	3	1		5	117	0		1			10	13			invgma		16	0	hamm,tier	1	-1
l40	War Hammer (2)		2	3	1		12	90	0			9	14					invwhm		14	0	hamm,tier	1	-1
l41	Maul (2)		2	4	1		12	137	0		1			20	26			invmau		16	0	hamm,tier	1	-1
l42	Great Maul (2)		2	3	1		14	168	0		1			23	29			invgma		16	0	hamm,tier	1	-1
l46	War Hammer (3)		2	3	1		21	184	0			19	26					invwhm		14	0	hamm,tier	1	-1
l47	Maul (3)		2	4	1		22	270	0		1			40	52			invmau		16	0	hamm,tier	1	-1
l48	Great Maul (3)		2	3	1		24	326	0		1			46	60			invgma		16	0	hamm,tier	1	-1
l49	War Hammer (4)		2	3	1		25	366	0			22	31					invwhm		14	0	hamm,tier	1	-1
l50	Maul (4)		2	4	1		26	532	0		1			47	61			invmau		16	0	hamm,tier	1	-1
l51	Great Maul (4)		2	3	1		27	640	0		1			49	75			invgma		16	0	hamm,tier	1	-1
l52	Light Crossbow (1)		2	3	1		0	14	0		1			4	6			invlxb		11	0	xbow,tier	1	-1
l53	Crossbow (1)		2	3	1		2	66	0		1			7	10			invmxb		11	0	xbow,tier	1	-1
l54	Heavy Crossbow (1)		2	4	1		4	91	0		1			11	16			invhxb		11	0	xbow,tier	1	-1
l55	Repeating Crossbow (1)		2	3	1		5	103	0		1			10	17			invrxb		11	0	xbow,tier	1	-1
l60	Light Crossbow (2)		2	3	1		11	69	0		1			14	20			invlxb		11	0	xbow,tier	1	-1
l61	Crossbow (2)		2	3	1		12	101	0		1			20	26			invmxb		11	0	xbow,tier	1	-1
l62	Heavy Crossbow (2)		2	4	1		14	134	0		1			29	40			invhxb		11	0	xbow,tier	1	-1
l63	Repeating Crossbow (2)		2	3	1		15	150	0		1			28	41			invrxb		11	0	xbow,tier	1	-1
l68	Light Crossbow (3)		2	3	1		20	144	0		1			36	46			invlxb		11	0	xbow,tier	1	-1
l69	Crossbow (3)		2	3	1		21	202	0		1			44	59			invmxb		11	0	xbow,tier	1	-1
l70	Heavy Crossbow (3)		2	4	1		23	260	0		1			64	83			invhxb		11	0	xbow,tier	1	-1
l71	Repeating Crossbow (3)		2	3	1		24	290	0		1			61	87			invrxb		11	0	xbow,tier	1	-1
l72	Light Crossbow (4)		2	3	1		25	287	0		1			44	56			invlxb		11	0	xbow,tier	1	-1
l73	Crossbow (4)		2	3	1		26	401	0		1			52	70			invmxb		11	0	xbow,tier	1	-1
l74	Heavy Crossbow (4)		2	4	1		27	514	0		1			78	101			invhxb		11	0	xbow,tier	1	-1
l75	Repeating Crossbow (4)		2	3	1		28	570	0		1			74	102			invrxb		11	0	xbow,tier	1	-1
leg	Wirt's Leg		1	3	1		110	0	0			8	12					invleg		0	0	wrtl	1	-1
msf	Staff of Kings		1	3	1		0	12	0		1			13	16			invmsf	10	0	6	staf	1	-1
o10	Stag Bow (4)		2	4	1		26	0	457		1			0	0	1	1	invam1		0	0	abow,elrx	1	0
o11	Reflex Bow (4)		2	4	1		28	0	570		1			47	64			invam2		0	15	abow,tier	1	0
o12	Maiden Spear (4)		2	4	1		26	201	402		1			25	54			invam3		0	15	aspe,tier	1	0
o13	Maiden Pike (4)		2	4	1		27	241	483		1			19	71			invam4		0	15	aspe,tier	1	0
o14	Maiden Javelin (4)		1	3	1	1	27	227	495			23	39			41	73	invam5		0	13	ajav,tier	1	0
o15	Katar (4)		1	3	1		23	0	83			15	16					invktr		0	13	h2h,tier	1	6
o16	Wrist Blade (4)		1	3	1		24	0	169			0	0			1	1	invktr		0	0	h2h,el1x	1	6
o17	Hatchet Hands (4)		1	3	1		25	0	212			21	23					invaxf		0	13	h2h,tier	1	6
o18	Cestus (4)		1	3	1		26	0	255			23	27					invaxf		0	13	h2h,tier	1	6
o19	Claws (4)		1	3	1		26	0	298			26	30					invclw		0	13	h2h,tier	1	6
o20	Blade Talons (4)		1	3	1		28	0	456			34	41					invclw		0	13	h2h,tier	1	6
o21	Scissors Katar (4)		1	3	1		28	0	384			36	37					invskr		0	13	h2h,tier	1	6
opl	Fulminating Potion		1	1	1	1	0	0	0				1					invops	0	0	0	tpot	1	-1
opm	Exploding Potion		1	1	1	1	12	0	0				1					invopm	0	0	0	tpot	1	-1
ops	Oil Potion		1	1	1	1	20	0	0				1					invopl	0	0	0	tpot	1	-1
qf1	Khalim's Flail		2	3	1		15	41	35			8	13					invqf1	17	11	0	mace	1	-1
qf2	Khalim's Will		2	3	1		20	0	0			8	13					invqf2	17	11	0	mace	1	-1
tax	Throwing Axe		1	2	1	1	0	0	40			10	11			6	8	invtax		0	0	taxe	1	-1
v#X	\red;Sacred Bow		2	3	1		120	666	666		1			38	45			newathuluabow	0	15	15	#bow	1	-1
vou	Voulge		2	4	1		0	50	0		1			10	20			invvou		0	0	pole	1	-1
wd01	Elder Staff		1	3	1		0	0	0		1							invsst	2	0	0	wp01	1	-1
wd02	Elder Staff		1	3	1		0	0	0		1							invsst	2	0	0	wp02	1	-1
wol	Wirt's Other Leg		1	3	1		115	0	0			13	18					invwol		0	0	wrtl	1	-1
!@1	\dgreen;Evil Eye of the Clawstorm	\blue;+15% to Experience Gained\n+1 to Class Skill Levels\n\grey;Cube All 5 Eyes with Class Charm to Add Bonus\n\nMonster Token	1	1	2		0	0	0									evileye				thng		-1
!@2	\dgreen;Evil Eye of the Landmass	\blue;+15% to Experience Gained\n+1 to Class Skill Levels\n\grey;Cube All 5 Eyes with Class Charm to Add Bonus\n\nMonster Token	1	1	2		0	0	0									evileye				thng		-1
!@3	\dgreen;Evil Eye of the Glowing Blob	\blue;+15% to Experience Gained\n+1 to Class Skill Levels\n\grey;Cube All 5 Eyes with Class Charm to Add Bonus\n\nMonster Token	1	1	2		0	0	0									evileye				thng		-1
!@4	\dgreen;Evil Eye of the Fairy Witch	\blue;+15% to Experience Gained\n+1 to Class Skill Levels\n\grey;Cube All 5 Eyes with Class Charm to Add Bonus\n\nMonster Token	1	1	2		0	0	0									evileye				thng		-1
!@5	\dgreen;Evil Eye of the Bane Hunter	\blue;+15% to Experience Gained\n+1 to Class Skill Levels\n\grey;Cube All 5 Eyes with Class Charm to Add Bonus\n\nMonster Token	1	1	2		0	0	0									evileye				thng		-1
!@B	\grey;Quest Item\n\gold;Signet of Skill	(one use per character)\nRight-click: Free Skill Points: %d\n	1	1	2		0	0	0									sigil4B				poti		-1
##.	\gold;Neutrality Pact		1	1	2		0	0	0									scroll05	255			grtz		-1
#X1	Cube Reagent (Secret)\n\orange;Emblem of Suffering		1	1	2		0	0	0									newsignet1				embl		-1
#X2	Cube Reagent (Secret)\n\orange;Emblem of Pain		1	1	2		0	0	0									newsignet2				embl		-1
#X3	Cube Reagent (Secret)\n\orange;Emblem of Hatred		1	1	2		0	0	0									newsignet3				embl		-1
#X4	Cube Reagent (Secret)\n\orange;Emblem of Terror		1	1	2		0	0	0									newtokenofter				embl		-1
#X5	Cube Reagent (Secret)\n\orange;Emblem of Destruction		1	1	2		0	0	0									newsignet5				embl		-1
#X6	Cube Reagent (Secret)\n\orange;Emblem of Lies		1	1	2		0	0	0									newsignet6				embl		-1
#X9	Cube Reagent\n\orange;Griswold's Treasure	\yellow;The items vary for each Hero Class\n\grey;Cube with Oil of Craft to Open Box\n	2	2	2		0	0	0									reagentreward				thng		-1
&66	\orange;Mystic Orb\nKara's Trinket	Right-Click to Apply	1	1	2		0	0	0									orb_misc				myst,asa#		-1
&67	\orange;Mystic Orb\nMonsterball	Right-Click to Apply	1	1	2		0	0	0									orb_misc				myst,asa#		-1
&68	\orange;Mystic Orb\nHeart of Frost	Right-Click to Apply	1	1	2		0	0	0									orb_misc				myst,asa#		-1
&69	\orange;Mystic Orb\nHand of Yaerius	Right-Click to Apply	1	1	2		0	0	0									orb_misc				myst,asa#		-1
&70	\orange;Mystic Orb\nThe Endless Light	Right-Click to Apply	1	1	2		0	0	0									orb_misc				myst,asa#		-1
&71	\orange;Mystic Orb\nMarksman's Eye	Right-Click to Apply	1	1	2		0	0	0									orb_any				myst,asa#		-1
&72	\orange;Mystic Orb\nFarnham's Lost Marble	Right-Click to Apply	1	1	2		0	0	0									orb_any				myst,asa#		-1
&73	\orange;Mystic Orb\nZayl's Soul Orb	Right-Click to Apply	1	1	2		0	0	0									orb_any				myst,asa#		-1
&74	\orange;Mystic Orb\nEye of Malic	Right-Click to Apply	1	1	2		0	0	0									orb_any				myst,asa#		-1
&75	\orange;Mystic Orb\nApple of Discord	Right-Click to Apply	1	1	2		0	0	0									orb_any				myst,asa#		-1
&76	\orange;Mystic Orb\nIdol of Stars	Right-Click to Apply	1	1	2		0	0	0									orb_armo				myst,asa#		-1
&77	\orange;Mystic Orb\nNagapearl	Right-Click to Apply	1	1	2		0	0	0									orb_armo				myst,asa#		-1
&78	\orange;Mystic Orb\nThe Moon Crystal	Right-Click to Apply	1	1	2		0	0	0									orb_armo				myst,asa#		-1
&79	\orange;Mystic Orb\nAuriel's Focus	Right-Click to Apply	1	1	2		0	0	0									orb_armo				myst,asa#		-1
&80	\orange;Mystic Orb\nSolitude	Right-Click to Apply	1	1	2		0	0	0									orb_armo				myst,asa#		-1
&81	\orange;Mystic Orb\nLarzuk's Round Shot	Right-Click to Apply	1	1	2		0	0	0									orb_weap				myst,asa#		-1
&82	\orange;Mystic Orb\nVizjun's Ball Bearing	Right-Click to Apply	1	1	2		0	0	0									orb_weap				myst,asa#		-1
&83	\orange;Mystic Orb\nNor Tiraj's Flaming Sphere	Right-Click to Apply	1	1	2		0	0	0									orb_weap				myst,asa#		-1
&84	\orange;Mystic Orb\nThe Demon Core	Right-Click to Apply	1	1	2		0	0	0									orb_weap				myst,asa#		-1
&85	\orange;Mystic Orb\nUldyssian's Spirit	Right-Click to Apply	1	1	2		0	0	0									orb_weap				myst,asa#		-1
&86	\orange;Mystic Orb\nOrb of Annihilation	Right-Click to Apply	1	1	2		0	0	0									orb_weap				myst,asa#		-1
&87	\orange;Mystic Orb\nWarbringer	Right-Click to Apply	1	1	2		0	0	0									orb_weap				myst,asa#		-1
&88	\orange;Mystic Orb\nTen Pin Striker	Right-Click to Apply	1	1	2		0	0	0									orb_weap				myst,asa#		-1
&89	\orange;Mystic Orb\nWrathspirit	Right-Click to Apply	1	1	2		0	0	0									orb_weap				myst,asa#		-1
&90	\orange;Mystic Orb\nCrystal of Tears	Right-Click to Apply	1	1	2		0	0	0									orb_armo				myst,asa#		-1
&91	\orange;Mystic Orb\nEssence of Itherael	Right-Click to Apply	1	1	2		0	0	0									orb_armo				myst,asa#		-1
&92	\orange;Mystic Orb\nPeriapt of Life	Right-Click to Apply	1	1	2		0	0	0									orb_armo				myst,asa#		-1
&93	\orange;Mystic Orb\nLodestone	Right-Click to Apply	1	1	2		0	0	0									orb_armo				myst,asa#		-1
&94	\orange;Mystic Orb\nExplorer's Globe	Right-Click to Apply	1	1	2		0	0	0									orb_misc				myst,asa#		-1
01+	\orange;Mystic Orb	Right-Click to Apply	1	1	2		0	0	0									orb_armo				myst		-1
01^	\dgreen;Signet of Learning	Right-click: Free Attribute Points: %d	1	1	2		0	0	0									sigil1B				poti		-1
02+	\orange;Mystic Orb	Right-Click to Apply	1	1	2		0	0	0									orb_armo				myst		-1
02^	\dgreen;Custom Signet of Learning	Right-click: Free Attribute Points: %d	1	1	2		0	0	0									newlearningFTW				poti		-1
03+	\orange;Mystic Orb	Right-Click to Apply	1	1	2		0	0	0									orb_armo				myst		-1
03^	\dgreen;Custom Signet of Learning	Right-click: Free Attribute Points: %d	1	1	2		0	0	0									newlearningFTW				poti		-1
04+	\orange;Mystic Orb	Right-Click to Apply	1	1	2		0	0	0									orb_armo				myst		-1
04^	\dgreen;Custom Signet of Learning	Right-click: Free Attribute Points: %d	1	1	2		0	0	0									newlearningFTW				poti		-1
05+	\orange;Mystic Orb	Right-Click to Apply	1	1	2		0	0	0									orb_any				myst		-1
05^	\dgreen;Large Signet of Learning	Right-click: Free Attribute Points: %d	1	1	2		0	0	0									newlearningsig				poti		-1
06+	\orange;Mystic Orb	Right-Click to Apply	1	1	2		0	0	0									orb_any				myst		-1
06^	\dgreen;Custom Signet of Learning	Right-click: Free Attribute Points: %d	1	1	2		0	0	0									newlearningFTW				poti		-1
07+	\orange;Mystic Orb	Right-Click to Apply	1	1	2		0	0	0									orb_any				myst		-1
07^	\dgreen;Custom Signet of Learning	Right-click: Free Attribute Points: %d	1	1	2		0	0	0									newlearningFTW				poti		-1
08+	\orange;Mystic Orb	Right-Click to Apply	1	1	2		0	0	0									orb_any				myst		-1
08^	\dgreen;Custom Signet of Learning	Right-click: Free Attribute Points: %d	1	1	2		0	0	0									newlearningFTW				poti		-1
09+	\orange;Mystic Orb	Right-Click to Apply	1	1	2		0	0	0									orb_any				myst		-1
09^	\dgreen;Custom Signet of Learning	Right-click: Free Attribute Points: %d	1	1	2		0	0	0									newlearningFTW				poti		-1
0g0	\red;Elixir of Greater Experience (Disabled)	+150% Experience for 60 seconds	1	1	2		0	0	0									invpov				hpot		-1
0g1	\red;Elixir of Greater Greed (Disabled)	+150% Magic Find for 60 seconds	1	1	2		0	0	0									invpoo				hpot		-1
0g2	\red;Elixir of Greater Wealth (Disabled)	+600% Gold Find for 30 seconds	1	1	2		0	0	0									invxyz				hpot		-1
0g7	\red;Elixir of Power (Disabled)	+5 Skill Levels for 60 seconds	1	1	2		0	0	0									invnpl				hpot		-1
0g8	\red;Elixir of Love (Disabled)	-50% Vendor Prices for 60 seconds	1	1	2		0	0	0									invpor				hpot		-1
0o[	\gold;Catalyst of Learning	90\nLearning:\nYou can create Signets of Learning by \nconsuming Sacred Uniques and Sets \nyou no longer need.\n\nCatalyst + Sacred Sets/Uniques (max 25) \n--> Signet of Learning\n	1	1	2		0	0	0									catal1	255			thng		-1
0sc	Scroll of Knowledge		1	1	2		0	0	0									invrsc				scro		-1
0u1	Hammer of the Taan Judges		1	2	2		0	0	0									invhmr	255			grtz		-1
10+	\orange;Mystic Orb	Right-Click to Apply	1	1	2		0	0	0									orb_misc				myst		-1
10^	\dgreen;Custom Signet of Learning	Right-click: Free Attribute Points: %d	1	1	2		0	0	0									newlearningFTW				poti		-1
11+	\orange;Mystic Orb	Right-Click to Apply	1	1	2		0	0	0									orb_misc				myst		-1
11^	\dgreen;Custom Signet of Learning	Right-click: Free Attribute Points: %d	1	1	2		0	0	0									newlearningFTW				poti		-1
12+	\orange;Mystic Orb	Right-Click to Apply	1	1	2		0	0	0									orb_any				myst		-1
12^	\dgreen;Custom Signet of Learning	Right-click: Free Attribute Points: %d	1	1	2		0	0	0									newlearningFTW				poti		-1
13+	\orange;Mystic Orb	Right-Click to Apply	1	1	2		0	0	0									orb_any				myst		-1
13^	\dgreen;Custom Signet of Learning	Right-click: Free Attribute Points: %d	1	1	2		0	0	0									newlearningFTW				poti		-1
14+	\orange;Mystic Orb	Right-Click to Apply	1	1	2		0	0	0									orb_any				myst		-1
14^	\dgreen;Custom Signet of Learning	Right-click: Free Attribute Points: %d	1	1	2		0	0	0									newlearningFTW				poti		-1
15^	\dgreen;Custom Signet of Learning	Right-click: Free Attribute Points: %d	1	1	2		0	0	0									newlearningFTW				poti		-1
